cohort,batch,i,minp_below_001
COAD,31,8,109
COAD,31,9,126
COAD,32,0,92
COAD,32,1,375
COAD,32,2,196
COAD,32,3,105
COAD,32,4,204
COAD,32,5,117
COAD,32,6,161
COAD,32,7,149
COAD,32,8,309
COAD,32,9,136
COAD,33,0,88
COAD,33,1,133
COAD,33,2,244
COAD,33,3,102
COAD,33,4,258
COAD,33,5,105
COAD,33,6,89
COAD,33,7,107
COAD,33,8,125
COAD,33,9,388
COAD,34,0,133
COAD,34,1,296
COAD,34,2,62
COAD,34,3,68
COAD,34,4,266
COAD,34,5,164
COAD,34,6,113
COAD,34,7,64
COAD,34,8,111
COAD,34,9,164
COAD,35,0,220
COAD,35,1,184
COAD,35,2,655
COAD,35,3,201
COAD,35,4,132
COAD,35,5,102
COAD,35,6,205
COAD,35,7,58
COAD,35,8,311
COAD,35,9,114
COAD,36,0,228
COAD,36,1,136
COAD,36,2,56
COAD,36,3,131
COAD,36,4,102
COAD,36,5,250
COAD,36,6,306
COAD,36,7,208
COAD,36,8,92
COAD,36,9,416
COAD,37,0,95
COAD,37,1,458
COAD,37,2,157
COAD,37,3,115
COAD,37,4,104
COAD,37,5,111
COAD,37,6,126
COAD,37,7,80
COAD,37,8,163
COAD,37,9,122
COAD,38,0,344
COAD,38,1,213
COAD,38,2,78
COAD,38,3,86
COAD,38,4,141
COAD,38,5,143
COAD,38,6,158
COAD,38,7,67
COAD,38,8,82
COAD,38,9,180
COAD,39,0,190
COAD,39,1,367
COAD,39,2,96
COAD,39,3,51
COAD,39,4,225
COAD,39,5,208
COAD,39,6,374
COAD,39,7,315
COAD,39,8,109
COAD,39,9,115
COAD,40,0,138
COAD,40,1,88
COAD,40,2,139
COAD,40,3,263
COAD,40,4,147
COAD,40,5,219
COAD,40,6,126
COAD,40,7,133
COAD,40,8,173
COAD,40,9,469
COAD,41,0,66
COAD,41,1,141
COAD,41,2,1030
COAD,41,3,200
COAD,41,4,130
COAD,41,5,101
COAD,41,6,93
COAD,41,7,311
COAD,41,8,132
COAD,41,9,76
COAD,42,0,92
COAD,42,1,112
COAD,42,2,168
COAD,42,3,160
COAD,42,4,107
COAD,42,5,263
COAD,42,6,69
COAD,42,7,118
COAD,42,8,159
COAD,42,9,225
COAD,43,0,94
COAD,43,1,322
COAD,43,2,127
COAD,43,3,160
COAD,43,4,159
COAD,43,5,154
COAD,43,6,130
COAD,43,7,182
COAD,43,8,167
COAD,43,9,70
COAD,44,0,224
COAD,44,1,124
COAD,44,2,207
COAD,44,3,116
COAD,44,4,129
COAD,44,5,131
COAD,44,6,150
COAD,44,7,117
COAD,44,8,205
COAD,44,9,1156
COAD,45,0,579
COAD,45,1,323
COAD,45,2,567
COAD,45,3,103
COAD,45,4,64
COAD,45,5,183
COAD,45,6,200
COAD,45,7,122
COAD,45,8,184
COAD,45,9,133
COAD,46,0,367
COAD,46,1,140
COAD,46,2,133
COAD,46,3,606
COAD,46,4,207
COAD,46,5,104
COAD,46,6,290
COAD,46,7,204
COAD,46,8,180
COAD,46,9,118
COAD,47,0,138
COAD,47,1,230
COAD,47,2,141
COAD,47,3,204
COAD,47,4,87
COAD,47,5,304
COAD,47,6,260
COAD,47,7,1301
COAD,47,8,68
COAD,47,9,220
