Gene,cox_beta,cox_se,cox_p,cox_p_wald,cox_p_score,cox_converged,cox_q,cox_direction,p_ours,minp_direction,p_hpa,p_cal,minp_q
ENSG00000114374,-0.10873747984386628,0.07843446250240772,0.16270302434792924,0.16564059018709898,0.16504628457229958,True,0.22782914865558898,-1,0.0060200944023103,-1,0.005422,0.0666923332691668,0.1000455438764233
ENSG00000198692,-0.06647913190051019,0.07594026218383788,0.3816990261787623,0.381348948392759,0.381065906897048,True,0.4653851205096541,-1,0.0324009877606642,-1,0.0299,0.2475093812265469,0.3089478663507841
ENSG00000012817,-0.01625753081351274,0.07739265450300487,0.8336122691602577,0.8336165098597048,0.8336112495132567,True,0.8700089609697531,-1,0.1673800975597569,-1,0.168,0.73440316399209,0.7751057608016134
ENSG00000129824,-0.0718318728693854,0.07447948105572598,0.3366855846744035,0.33481944045407586,0.3344345175414915,True,0.4191747334441228,-1,0.0268236006629647,-1,0.02547,0.2152869617825955,0.2747509953613041
ENSG00000067646,-0.12434536050774062,0.07839952002009173,0.11041834993145999,0.11272854126520053,0.11216277375411986,True,0.1646652482230708,-1,0.0014063298161779,-1,0.001311,0.0209274476813807,0.0377055105186669
ENSG00000067048,-0.08976201352300876,0.0762235733950565,0.2398110282087224,0.23895017872842025,0.23843294722819555,True,0.3155490118258741,-1,0.0482045077681121,-1,0.04422,0.3311641720895698,0.3959862549409125
ENSG00000183878,-0.10987522770857712,0.07849679096960888,0.15878383434591456,0.1615906966519587,0.1610155415799106,True,0.22326569638798383,-1,0.0319854617942176,-1,0.02967,0.2451618870952822,0.3066250688987578
ENSG00000165246,-0.1286041326444754,0.07895414193412434,0.09987775055543839,0.10334563906222047,0.10270980029316241,True,0.15100741868627757,-1,0.0025039542207891,-1,0.002312,0.0330224174439563,0.0555641979571748
ENSG00000089012,0.08861865289974671,0.07371702965732764,0.23208800559840628,0.22930685869136713,0.229060470307777,True,0.30700809756115904,1,0.150125724755979,1,0.1297,0.6933057667355832,0.7392104049955325
ENSG00000171984,-0.10262706064700057,0.08003571222662235,0.19874376301804367,0.19974940293167712,0.20058290550119257,True,0.26974576918183074,-1,0.0002771444252421,-1,0.0003296,0.0054374864062839,0.0120745183596703
ENSG00000125827,-0.3104623328417368,0.07600174919507939,6.412357020949085e-05,4.4088838377650996e-05,4.410260095546714e-05,True,0.0003011729721181874,-1,2.483482204834151e-05,-1,2.807e-05,0.0006849982875042,0.0021576914343365
ENSG00000149346,0.06576555792788209,0.0799236350635103,0.41002789650573057,0.41059048959677036,0.4106361866488627,True,0.49356947318170113,1,0.3460438925714656,1,0.461,0.9649175877060308,0.9715528497227248
ENSG00000125845,-0.3183550731896445,0.07427048966384606,2.6193547257658865e-05,1.8156937947322607e-05,1.8759797920384413e-05,True,0.00014455421707622486,-1,1.4579356751262492e-06,-1,1.765e-06,4.749988125029687e-05,0.0002486696695163
ENSG00000125898,0.020234570254247228,0.07684176328925671,0.7916839330876945,0.7922979565535478,0.7923035485653344,True,0.8347651745838548,1,0.16876371180059,-1,0.1607,0.7376106559733601,0.7776916447769009
ENSG00000132640,-0.29685859480991966,0.0745933965384586,0.00010075561292772521,6.900518907782643e-05,6.847830215968326e-05,True,0.0004384289125038239,-1,9.986778578049842e-07,-1,1.026e-06,3.7499906250234376e-05,0.0002043788060138
ENSG00000089063,-0.13752817310637377,0.08184756063093777,0.0934143907770856,0.092899633523608,0.09428068215288074,True,0.14272424614962853,-1,0.0004538895336216,-1,0.000478,0.0080349799125502,0.0167185496188032
ENSG00000088876,-0.06572872570630775,0.0739061495957894,0.3776128962866696,0.37381288811178326,0.37388243362633633,True,0.46139954120790233,-1,0.0736652631733882,-1,0.07204,0.4456713858215354,0.5080560793661825
ENSG00000101230,0.12025766455880232,0.06816422647748621,0.08974403499851155,0.07769254465524761,0.07735780940103248,True,0.13778343196236728,1,0.001142736774979,1,0.001141,0.0176299559251101,0.032544614505373
ENSG00000284776,-0.18047150131129683,0.06812586829513237,0.012790233097808218,0.008070902854369535,0.008320628789363429,True,0.026014200608984083,-1,0.0019496612972283,-1,0.002153,0.0271449321376696,0.0470801649958874
ENSG00000101463,-0.07167126611198556,0.07636176005436741,0.34707560427552,0.3479488106409503,0.3477628872541376,True,0.4299620416506943,-1,0.0431278662254353,-1,0.03581,0.3057092357269106,0.3695623691402938
ENSG00000088930,-0.24212509067001114,0.06822618940220922,0.0008060961128832458,0.00038690496250875226,0.00038163955226566085,True,0.0024894166263354028,-1,1.1534584314793892e-05,-1,1.289e-05,0.0003074992312519,0.0010987198947096
ENSG00000125870,-0.05421256243775917,0.0866635289937533,0.532854442263397,0.5316086904697228,0.5317791461978778,True,0.6099396875779358,-1,0.00789346533013,-1,0.007762,0.0826772933067667,0.1202401798930993
