Gene,p_ours,cutoff,n_high,direction,p_hpa,label,p_cal,q
ENSG00000005194,0.0486364492597219,63.13520050048828,41,1,0.04864,unprognostic - unfavorable,0.2443188920276993,0.9994649735782655
ENSG00000005206,0.0866625189651163,23.4237003326416,51,-1,0.08666,unprognostic - favorable,0.39064023399415015,0.9994649735782655
ENSG00000005238,0.1843053847909792,19.60199928283691,92,1,0.1843,unprognostic - unfavorable,0.6956076098097548,0.9994649735782655
ENSG00000005243,0.1106643822937673,3.236500024795532,54,1,0.1107,unprognostic - unfavorable,0.4609884752881178,0.9994649735782655
ENSG00000005249,0.045026185033574,3.771100044250488,105,-1,0.03929,unprognostic - favorable,0.22549436264093398,0.9994649735782655
ENSG00000005302,0.0952287856223415,18.719200134277344,49,-1,0.09523,unprognostic - favorable,0.4164395890102747,0.9994649735782655
ENSG00000005339,0.1670388457691803,23.051000595092773,63,1,0.167,unprognostic - unfavorable,0.6368340791480213,0.9994649735782655
ENSG00000005379,0.1189409697567779,4.226200103759766,45,-1,0.1189,unprognostic - favorable,0.48458788530286745,0.9994649735782655
ENSG00000005436,0.3868244167413376,12.447999954223633,92,-1,0.3868,unprognostic - favorable,0.9565510862228445,0.9994649735782655
ENSG00000005448,0.4992298362919706,16.735000610351562,95,-1,0.4992,unprognostic - favorable,0.9875253118672033,0.9994649735782655
ENSG00000005469,0.1826131906374821,9.069700241088867,29,-1,0.1826,unprognostic - favorable,0.6899827504312392,0.9994649735782655
ENSG00000005483,0.1529370469059881,22.30419921875,27,1,0.1675,unprognostic - unfavorable,0.5871603209919752,0.9994649735782655
ENSG00000005486,0.0649333021570915,59.27669906616211,67,-1,0.06493,unprognostic - favorable,0.3189420264493388,0.9994649735782655
ENSG00000005513,0.1257881419963384,5.6371002197265625,44,1,0.1258,unprognostic - unfavorable,0.5035624109397265,0.9994649735782655
ENSG00000005700,0.1121693704670536,1.5211999416351318,88,1,0.1122,unprognostic - unfavorable,0.4652133696657584,0.9994649735782655
ENSG00000005801,0.3146029201051862,20.668800354003903,57,1,0.3146,unprognostic - unfavorable,0.9093772655683607,0.9994649735782655
ENSG00000005810,0.1266897075701172,15.929200172424316,55,-1,0.1267,unprognostic - favorable,0.5061623459413515,0.9994649735782655
ENSG00000005812,0.2522359969864562,13.31070041656494,40,-1,0.2522,unprognostic - favorable,0.8320541986450338,0.9994649735782655
ENSG00000005844,0.0355561975060387,19.832500457763672,27,1,0.04254,unprognostic - unfavorable,0.17654558636034098,0.9994649735782655
ENSG00000005882,0.1312967817164002,7.68559980392456,61,1,0.1313,unprognostic - unfavorable,0.5196120096997575,0.9994649735782655
ENSG00000005884,0.2482209370152419,4.0117998123168945,72,1,0.2482,unprognostic - unfavorable,0.8252543686407839,0.9994649735782655
ENSG00000005889,0.258489640897602,10.380499839782717,34,-1,0.2585,unprognostic - favorable,0.8413539661508462,0.9994649735782655
ENSG00000005893,0.1938729749140515,22.999900817871097,91,1,0.1939,unprognostic - unfavorable,0.7218069548261293,0.9994649735782655
ENSG00000005961,0.1632144153905688,1.9043999910354616,105,-1,0.1488,unprognostic - favorable,0.6240843978900528,0.9994649735782655
ENSG00000006007,0.2106168658081653,32.67070007324219,55,1,0.2106,unprognostic - unfavorable,0.7600309992250194,0.9994649735782655
ENSG00000006015,0.1204180497640571,42.643798828125,55,-1,0.1204,unprognostic - favorable,0.4888627784305392,0.9994649735782655
ENSG00000006016,0.0337688647081569,12.607199668884276,61,1,0.03377,unprognostic - unfavorable,0.16842078948026298,0.9994649735782655
ENSG00000006025,0.0923404848430624,1.92739999294281,81,1,0.09234,unprognostic - unfavorable,0.40761480962975927,0.9994649735782655
ENSG00000006042,0.1564595484025017,35.98830032348633,84,1,0.1565,unprognostic - unfavorable,0.5990350241243969,0.9994649735782655
ENSG00000006047,0.1442560900312855,0.690500020980835,82,1,0.1443,unprognostic - unfavorable,0.5605609859753506,0.9994649735782655
ENSG00000006062,0.3183331222493823,3.537600040435791,80,1,0.3183,unprognostic - unfavorable,0.9125271868203295,0.9994649735782655
ENSG00000006118,0.0109110397225489,32.46879959106445,92,-1,0.01091,unprognostic - favorable,0.06632334191645209,0.9994649735782655
ENSG00000006125,0.1064623181124884,63.99919891357422,73,1,0.1065,unprognostic - unfavorable,0.44803879903002425,0.9994649735782655
ENSG00000006194,0.2235791955782144,68.9520034790039,32,1,0.2236,unprognostic - unfavorable,0.7841553961150971,0.9994649735782655
ENSG00000006210,0.1447211253179196,12.432499885559082,37,-1,0.1447,unprognostic - favorable,0.5620359491012724,0.9994649735782655
ENSG00000006282,0.2373788857142343,16.091800689697266,33,-1,0.2374,unprognostic - favorable,0.8073548161295968,0.9994649735782655
ENSG00000006283,0.0450935384136782,1.7217999696731567,67,-1,0.04509,unprognostic - favorable,0.22594435139121521,0.9994649735782655
ENSG00000006327,0.2153340601989063,31.722299575805664,54,1,0.2153,unprognostic - unfavorable,0.7699057523561911,0.9994649735782655
ENSG00000006432,0.0913818084643459,5.028299808502197,61,-1,0.09138,unprognostic - favorable,0.4051398715032124,0.9994649735782655
ENSG00000006451,0.0431634149912671,32.132999420166016,105,-1,0.03613,unprognostic - favorable,0.2166695832604185,0.9994649735782655
ENSG00000006453,0.3157464667015283,16.305599212646484,56,1,0.3157,unprognostic - unfavorable,0.9101272468188295,0.9994649735782655
ENSG00000006459,0.119226721155529,1.118299961090088,92,1,0.1192,unprognostic - unfavorable,0.48546286342841427,0.9994649735782655
ENSG00000006468,0.2604801157269648,15.95829963684082,96,-1,0.2605,unprognostic - favorable,0.844428889277768,0.9994649735782655
ENSG00000006530,0.1642116852883067,7.883699893951416,99,1,0.1642,unprognostic - unfavorable,0.6282342941426464,0.9994649735782655
ENSG00000006534,0.0129662545728889,5.572800159454346,61,1,0.01297,unprognostic - unfavorable,0.07804804879878004,0.9994649735782655
ENSG00000006555,0.0160015863931013,1.9278000593185425,84,-1,0.016,unprognostic - favorable,0.09077273068173296,0.9994649735782655
ENSG00000006576,0.2460288263065881,13.81309986114502,100,-1,0.246,unprognostic - favorable,0.8217294567635809,0.9994649735782655
ENSG00000006606,0.0920667724416182,14.469499588012695,72,1,0.09207,unprognostic - unfavorable,0.40668983275418114,0.9994649735782655
ENSG00000006607,0.05693719062175,4.864699840545654,105,-1,0.04877,unprognostic - favorable,0.2870428239294018,0.9994649735782655
ENSG00000006611,0.1830176170560221,0.288100004196167,64,1,0.183,unprognostic - unfavorable,0.6909077273068174,0.9994649735782655
ENSG00000006625,0.1071565115294697,68.41169738769531,44,-1,0.1072,unprognostic - favorable,0.45016374590635233,0.9994649735782655
ENSG00000006638,0.1385439995886201,2.0220000743865967,85,1,0.1385,unprognostic - unfavorable,0.5429114272143196,0.9994649735782655
ENSG00000006652,0.0799500793959219,10.560099601745604,83,-1,0.07995,unprognostic - favorable,0.37011574710632233,0.9994649735782655
ENSG00000006695,0.1792138033375915,14.33899974822998,27,1,0.1945,unprognostic - unfavorable,0.6795830104247393,0.9994649735782655
ENSG00000006704,0.0661409506069599,20.030099868774418,59,-1,0.06614,unprognostic - favorable,0.32391690207744805,0.9994649735782655
ENSG00000006712,0.2640461067158841,41.06389999389648,99,-1,0.264,unprognostic - favorable,0.8496537586560337,0.9994649735782655
ENSG00000006715,0.3873271506797153,12.169400215148926,90,-1,0.3873,unprognostic - favorable,0.956776080597985,0.9994649735782655
ENSG00000006740,0.0802652847328607,5.795400142669678,48,1,0.08027,unprognostic - unfavorable,0.37121571960700983,0.9994649735782655
ENSG00000006744,0.0730957796498817,69.91780090332031,37,1,0.0731,unprognostic - unfavorable,0.34726631834204147,0.9994649735782655
ENSG00000006747,0.0503527456232546,1.075899958610535,92,-1,0.05035,unprognostic - favorable,0.2515437114072148,0.9994649735782655
ENSG00000006756,0.0674102660102213,5.8968000411987305,59,-1,0.06741,unprognostic - favorable,0.32824179395515113,0.9994649735782655
ENSG00000006757,0.0378142667865174,15.975500106811523,105,-1,0.03128,unprognostic - favorable,0.1883452913677158,0.9994649735782655
ENSG00000006831,0.1070602218246225,46.91680145263672,45,1,0.1071,unprognostic - unfavorable,0.44978875528111795,0.9994649735782655
ENSG00000006837,0.1769391138405933,0.7436000108718872,30,-1,0.1769,unprognostic - favorable,0.6711832204194895,0.9994649735782655
ENSG00000007038,0.0472396764431542,1.3557000160217283,61,1,0.04724,unprognostic - unfavorable,0.23609409764755881,0.9994649735782655
ENSG00000007047,0.1343111241507187,24.331600189208984,52,-1,0.1343,unprognostic - favorable,0.5289617759556011,0.9994649735782655
ENSG00000007062,0.1736776489145763,6.71619987487793,105,-1,0.159,unprognostic - favorable,0.6598585035374116,0.9994649735782655
ENSG00000007080,0.0657924178333176,93.8865966796875,105,-1,0.05699,unprognostic - favorable,0.32259193520161994,0.9994649735782655
ENSG00000007129,0.071643696848686,1.7173000574111938,30,1,0.07164,unprognostic - unfavorable,0.3422164445888853,0.9994649735782655
ENSG00000007168,0.3952022458392603,29.550600051879883,72,1,0.3952,unprognostic - unfavorable,0.9603009924751881,0.9994649735782655
ENSG00000007174,0.0877221701559041,0.1370999962091446,90,-1,0.08772,unprognostic - favorable,0.3938151546211345,0.9994649735782655
ENSG00000007202,0.193569113275191,43.9031982421875,47,1,0.1936,unprognostic - unfavorable,0.7213319667008324,0.9994649735782655
ENSG00000007237,0.2888799085740416,7.878399848937988,105,1,0.2889,unprognostic - unfavorable,0.8825029374265644,0.9994649735782655
ENSG00000007255,0.0966353914833077,34.7234992980957,91,-1,0.09664,unprognostic - favorable,0.4207644808879778,0.9994649735782655
ENSG00000007264,0.2198586842074635,8.265800476074219,95,1,0.2199,unprognostic - unfavorable,0.7779555511112222,0.9994649735782655
ENSG00000007312,0.078926187286763,13.22350025177002,34,1,0.07893,unprognostic - unfavorable,0.3668158296042599,0.9994649735782655
ENSG00000007314,0.290239043309904,2.2197999954223633,27,1,0.3097,unprognostic - unfavorable,0.8838029049273768,0.9994649735782655
ENSG00000007341,0.2980397958943922,0.4564999938011169,105,-1,0.298,unprognostic - favorable,0.8926026849328766,0.9994649735782655
ENSG00000007350,0.0564225668770408,2.5620999336242676,65,-1,0.05642,unprognostic - favorable,0.28401789955251117,0.9994649735782655
ENSG00000007372,0.1428576722654979,1.072100043296814,27,1,0.1571,unprognostic - unfavorable,0.5552611184720382,0.9994649735782655
ENSG00000007376,0.2112304402310459,43.08769989013672,28,1,0.2112,unprognostic - unfavorable,0.7615059623509413,0.9994649735782655
ENSG00000007384,0.1054349687072227,11.825799942016602,77,-1,0.1054,unprognostic - favorable,0.4454888627784305,0.9994649735782655
ENSG00000007392,0.3732798766451777,65.34259796142578,61,1,0.3733,unprognostic - unfavorable,0.950451238719032,0.9994649735782655
ENSG00000007402,0.05693719062175,4.449100017547607,105,-1,0.05445,unprognostic - favorable,0.2870428239294018,0.9994649735782655
ENSG00000007516,0.3713686533903781,10.381799697875977,30,-1,0.3714,unprognostic - favorable,0.9495012624684382,0.9994649735782655
ENSG00000007520,0.0981827696937963,54.16590118408203,98,-1,0.09818,unprognostic - favorable,0.424814379640509,0.9994649735782655
ENSG00000007541,0.2955933293579643,15.35200023651123,27,-1,0.3722,unprognostic - unfavorable,0.8897527561810955,0.9994649735782655
ENSG00000007545,0.0780197420875466,12.903499603271484,52,1,0.07802,unprognostic - unfavorable,0.36381590460238494,0.9994649735782655
ENSG00000007866,0.185348691032656,3.4656999111175537,66,1,0.1853,unprognostic - unfavorable,0.6998575035624109,0.9994649735782655
ENSG00000007923,0.1255143030606686,36.59189987182617,75,-1,0.1255,unprognostic - favorable,0.502862428439289,0.9994649735782655
ENSG00000007933,0.2389773152851814,0.335999995470047,92,1,0.239,unprognostic - unfavorable,0.809604759881003,0.9994649735782655
ENSG00000007944,0.0504091920193322,15.678099632263184,62,-1,0.05041,unprognostic - favorable,0.2516937076573086,0.9994649735782655
ENSG00000007952,0.2803123575723393,0.19200000166893,68,-1,0.2803,unprognostic - favorable,0.8724531886702832,0.9994649735782655
ENSG00000007968,0.0481892703282393,1.9018000364303589,105,-1,0.04819,unprognostic - favorable,0.24141896452588685,0.9994649735782655
ENSG00000008018,0.0227838527962854,328.61700439453125,82,-1,0.02278,unprognostic - favorable,0.11644708882277943,0.9994649735782655
ENSG00000008056,0.2369347059207834,2.425100088119507,100,1,0.2369,unprognostic - unfavorable,0.8068548286292843,0.9994649735782655
ENSG00000008083,0.0550595018736447,39.28150177001953,67,1,0.05506,unprognostic - unfavorable,0.27716807079823,0.9994649735782655
ENSG00000008086,0.2205460910248442,4.992499828338623,38,-1,0.2205,unprognostic - favorable,0.7792805179870503,0.9994649735782655
ENSG00000008128,0.0664337554280165,9.000300407409668,95,-1,0.06643,unprognostic - favorable,0.32481687957801053,0.9994649735782655
ENSG00000008130,0.224613540924296,66.04319763183594,35,-1,0.2246,unprognostic - favorable,0.7860553486162846,0.9994649735782655
ENSG00000008256,0.3743868436863883,14.105600357055664,73,1,0.3744,unprognostic - unfavorable,0.9511012224694383,0.9994649735782655
ENSG00000008277,0.1020899850064527,0.7634000182151794,87,-1,0.1021,unprognostic - favorable,0.4361390965225869,0.9994649735782655
ENSG00000008282,0.2168347965240235,71.15950012207031,36,-1,0.2168,unprognostic - favorable,0.7724306892327691,0.9994649735782655
ENSG00000008283,0.2966920468820478,27.090200424194336,66,1,0.2967,unprognostic - unfavorable,0.8909277268068299,0.9994649735782655
ENSG00000008294,0.488264124483081,14.0600004196167,85,-1,0.4883,unprognostic - favorable,0.9856503587410315,0.9994649735782655
ENSG00000008300,0.3738168711060211,1.8551000356674192,27,-1,0.5047,unprognostic - unfavorable,0.9508262293442664,0.9994649735782655
ENSG00000008311,0.0740696612354478,11.628700256347656,35,1,0.07407,unprognostic - unfavorable,0.3505662358441039,0.9994649735782655
ENSG00000008323,0.5226685395441777,8.311300277709961,79,-1,0.5227,unprognostic - favorable,0.9915252118697032,0.9994649735782655
ENSG00000008324,0.1993879213894595,31.153200149536133,39,-1,0.1994,unprognostic - favorable,0.7357316067098323,0.9994649735782655
ENSG00000008382,0.1215455922009507,20.72360038757324,74,1,0.1215,unprognostic - unfavorable,0.4912627184320392,0.9994649735782655
ENSG00000008394,0.4589670994109477,203.60400390625,27,1,0.4831,unprognostic - unfavorable,0.9790005249868753,0.9994649735782655
ENSG00000008405,0.2743598825426823,12.385199546813965,61,1,0.2744,unprognostic - unfavorable,0.8640283992900177,0.9994649735782655
ENSG00000008441,0.0270172097887854,4.897500038146973,58,1,0.02702,unprognostic - unfavorable,0.13512162195945102,0.9994649735782655
ENSG00000008513,0.0814270159861159,8.371800422668457,79,1,0.08143,unprognostic - unfavorable,0.374865628359291,0.9994649735782655
ENSG00000008516,0.0507094086892841,4.730400085449219,69,1,0.05071,unprognostic - unfavorable,0.25444363890902727,0.9994649735782655
ENSG00000008517,0.0485330675314705,318.55499267578125,27,1,0.05669,unprognostic - unfavorable,0.24341891452713682,0.9994649735782655
ENSG00000008710,0.1233267521891131,1.534500002861023,90,1,0.1233,unprognostic - unfavorable,0.4963625909352266,0.9994649735782655
ENSG00000008735,0.2073989077165846,2.4711999893188477,39,-1,0.2074,unprognostic - favorable,0.7541061473463163,0.9994649735782655
ENSG00000008838,0.1829119346124945,35.59479904174805,90,1,0.1829,unprognostic - unfavorable,0.690532736681583,0.9994649735782655
ENSG00000008853,0.2798880931753512,17.86440086364746,28,-1,0.2799,unprognostic - favorable,0.8718532036699083,0.9994649735782655
ENSG00000008869,0.3046535167785947,7.588399887084961,105,-1,0.3047,unprognostic - favorable,0.9000774980625484,0.9994649735782655
ENSG00000008952,0.2851451522537748,43.502899169921875,78,-1,0.2851,unprognostic - favorable,0.8779030524236894,0.9994649735782655
ENSG00000008988,0.182301751518212,6615.1201171875,42,-1,0.1823,unprognostic - favorable,0.6886077848053799,0.9994649735782655
ENSG00000009307,0.4803067612117723,235.01300048828125,84,-1,0.4803,unprognostic - favorable,0.9836004099897503,0.9994649735782655
ENSG00000009335,0.485931762013192,20.51110076904297,83,-1,0.4859,unprognostic - favorable,0.9852253693657659,0.9994649735782655
ENSG00000009413,0.1643622131510209,14.025500297546388,27,1,0.1687,unprognostic - unfavorable,0.6284092897677558,0.9994649735782655
ENSG00000009694,0.0782699530301197,0.3589999973773956,97,-1,0.07827,unprognostic - favorable,0.36451588710282246,0.9994649735782655
ENSG00000009780,0.1551211799213409,8.88949966430664,53,-1,0.1551,unprognostic - favorable,0.5954601134971625,0.9994649735782655
ENSG00000009790,0.0384093876353452,10.256699562072754,65,1,0.03841,unprognostic - unfavorable,0.1914702132446689,0.9994649735782655
ENSG00000009830,0.3302311695737707,10.121100425720217,94,-1,0.3302,unprognostic - favorable,0.9228019299517513,0.9994649735782655
ENSG00000009844,0.2708642434624686,31.465700149536133,60,1,0.2709,unprognostic - unfavorable,0.8588285292867678,0.9994649735782655
ENSG00000009950,0.2385838817842836,0.4435999989509582,80,-1,0.2386,unprognostic - favorable,0.8092297692557686,0.9994649735782655
ENSG00000009954,0.0481892703282393,36.20100021362305,105,-1,0.04819,unprognostic - favorable,0.24141896452588685,0.9994649735782655
ENSG00000010017,0.3751876591879236,20.878400802612305,92,-1,0.3752,unprognostic - favorable,0.9514762130946727,0.9994649735782655
ENSG00000010030,0.4970607597223209,6.974599838256836,64,-1,0.4971,unprognostic - favorable,0.9872503187420314,0.9994649735782655
ENSG00000010072,0.0993928658529427,3.6963999271392822,92,-1,0.09939,unprognostic - favorable,0.4286392840178996,0.9994649735782655
