Gene,p_ours,cutoff,n_high,direction,p_hpa,label,p_cal,q
ENSG00000006007,0.0868790380525116,45.24129867553711,131,1,0.09157,unprognostic - unfavorable,0.5073623159421015,0.953334252324896
ENSG00000006015,0.0642644638092035,18.01639938354492,318,1,0.06108,unprognostic - unfavorable,0.41616459588510285,0.9269093702109804
ENSG00000006016,0.0260330446785137,9.397000312805176,114,1,0.02654,unprognostic - unfavorable,0.22071948201294966,0.907628251916653
ENSG00000006025,0.4312130047534552,3.968100070953369,175,1,0.4441,unprognostic - unfavorable,0.9915502112447189,0.9990254707611431
ENSG00000006042,0.0896340697695622,82.21800231933594,114,-1,0.08733,unprognostic - favorable,0.5181620459488513,0.9545084332911856
ENSG00000006047,0.2572067260147537,0.8734999895095825,154,1,0.2393,unprognostic - unfavorable,0.8906027349316267,0.9922274985741808
ENSG00000006062,0.0196736319294357,2.509000062942505,389,1,0.02237,unprognostic - unfavorable,0.17884552886177846,0.8991866688048956
ENSG00000006118,0.111204716745332,55.10380172729492,245,1,0.1104,unprognostic - unfavorable,0.5902602434939127,0.9660500845557465
ENSG00000006125,0.0628020539100587,71.64309692382812,127,1,0.06713,unprognostic - unfavorable,0.4095897602559936,0.9269093702109804
ENSG00000006128,0.2941760645627119,0.0320000015199184,164,1,0.2696,unprognostic - unfavorable,0.9288517787055324,0.9962063808674757
ENSG00000006194,0.3453407635242496,15.46150016784668,365,-1,0.3504,unprognostic - favorable,0.9650758731031724,0.9967195225492455
ENSG00000006210,0.2058381539731221,76.30039978027344,102,1,0.2164,unprognostic - unfavorable,0.815729606759831,0.9848490596263246
ENSG00000006282,0.0698938143612891,9.489700317382812,386,1,0.06626,unprognostic - unfavorable,0.43878903027424315,0.9277163002134216
ENSG00000006327,0.0018402664631191,96.5968017578125,177,1,0.001701,unprognostic - unfavorable,0.02982425439364016,0.8600979077031989
ENSG00000006377,0.0135596598978285,1.8509000539779663,337,-1,0.01411,unprognostic - favorable,0.1336716582085448,0.8643252572447238
ENSG00000006432,0.0107356918869311,4.008699893951416,117,1,0.01177,unprognostic - unfavorable,0.11212219694507637,0.8600979077031989
ENSG00000006451,0.1245020669724175,27.966800689697266,383,-1,0.1256,unprognostic - favorable,0.6300842478938027,0.9706402184717472
ENSG00000006453,0.2326748071845477,46.705101013183594,99,-1,0.2555,unprognostic - favorable,0.8592285192870178,0.9883247460723813
ENSG00000006459,0.1441714547363241,2.2284998893737793,372,1,0.14,unprognostic - unfavorable,0.6841828954276143,0.9740725042996952
ENSG00000006468,0.2263114710623984,11.280599594116213,108,1,0.2254,unprognostic - favorable,0.8492537686557836,0.9864256055074748
ENSG00000006530,0.0616819936504403,16.434999465942383,218,-1,0.05919,unprognostic - favorable,0.4047898802529937,0.9269093702109804
ENSG00000006534,0.0020098447601405,12.777799606323242,113,1,0.002018,unprognostic - unfavorable,0.03167420814479638,0.8600979077031989
ENSG00000006555,0.3062553603615455,8.074299812316895,330,-1,0.3222,unprognostic - favorable,0.939201519962001,0.9965427315672191
ENSG00000006576,0.1221079396726075,16.476699829101562,133,-1,0.1146,unprognostic - favorable,0.6238844028899277,0.9703725582399703
ENSG00000006606,0.1707184493337174,10.427599906921388,124,-1,0.1842,unprognostic - favorable,0.7474563135921602,0.9797589986226118
ENSG00000006607,0.0869344722021638,16.81559944152832,98,1,0.0972,unprognostic - unfavorable,0.507587310317242,0.953334252324896
ENSG00000006611,0.0979518964942705,0.0560999996960163,378,1,0.09452,unprognostic - unfavorable,0.5463113422164446,0.9590994325887223
ENSG00000006625,0.0008558631809958,95.18309783935548,175,-1,0.0007594,potential prognostic - favorable,0.016449588760280992,0.8600979077031989
ENSG00000006638,0.0553494576959546,1.8743000030517576,123,1,0.05587,unprognostic - unfavorable,0.37599060023499414,0.9269093702109804
ENSG00000006652,0.2277573394251937,8.447600364685059,228,-1,0.2417,unprognostic - favorable,0.8513787155321118,0.9868422285076062
ENSG00000006695,0.0589763343214247,10.939200401306152,99,1,0.06096,unprognostic - unfavorable,0.3920151996200095,0.9269093702109804
ENSG00000006704,0.2140032851352018,15.656999588012695,355,-1,0.2209,unprognostic - favorable,0.829979250518737,0.9858314228798052
ENSG00000006712,0.0039395135690612,36.073299407958984,356,-1,0.004344,unprognostic - favorable,0.05269868253293668,0.8600979077031989
ENSG00000006715,0.0556085410712993,29.13260078430176,112,1,0.05725,unprognostic - unfavorable,0.3768905777355566,0.9269093702109804
ENSG00000006740,0.0049525036847313,1.8222999572753904,189,1,0.005109,unprognostic - unfavorable,0.06212344691382715,0.8600979077031989
ENSG00000006744,0.1043359432346362,25.15959930419922,280,-1,0.1093,unprognostic - favorable,0.5681107972300693,0.9619686086916522
ENSG00000006747,0.044664942759778,2.536600112915039,217,-1,0.04264,unprognostic - favorable,0.32451688707782306,0.9269093702109804
ENSG00000006756,0.0577286669555492,9.178199768066406,322,1,0.06372,unprognostic - unfavorable,0.38721531961700956,0.9269093702109804
ENSG00000006757,0.0466634329737974,17.0310001373291,372,-1,0.04864,unprognostic - favorable,0.3345416364590885,0.9269093702109804
ENSG00000006831,0.1305614845559645,27.68280029296875,145,1,0.1341,unprognostic - unfavorable,0.647908802279943,0.9713741418642913
ENSG00000007038,0.0441167729342161,8.596500396728516,226,1,0.04031,unprognostic - unfavorable,0.321991950201245,0.9269093702109804
ENSG00000007047,0.4536048940450522,15.93179988861084,373,1,0.4486,unprognostic - unfavorable,0.9946501337466563,0.9990254707611431
ENSG00000007062,0.2446828479394718,0.8747000098228455,223,1,0.2623,unprognostic - unfavorable,0.8749781255468613,0.9895271248631674
ENSG00000007080,0.0023792918048995,86.28250122070312,291,-1,0.002202,unprognostic - favorable,0.03564910877228069,0.8600979077031989
ENSG00000007168,0.0262996401852234,24.80590057373047,226,1,0.02309,unprognostic - unfavorable,0.22234444138896528,0.907628251916653
ENSG00000007171,0.0090320741100795,1.707200050354004,192,-1,0.008318,unprognostic - favorable,0.09822254443638909,0.8600979077031989
ENSG00000007202,0.019381309991156,39.191898345947266,170,1,0.02111,unprognostic - unfavorable,0.17642058948526287,0.8991866688048956
ENSG00000007237,0.0189114474415247,5.163599967956543,195,1,0.01998,unprognostic - unfavorable,0.1733956651083723,0.8991866688048956
ENSG00000007255,0.0058172346002624,37.27939987182617,325,-1,0.006235,unprognostic - favorable,0.07077323066923327,0.8600979077031989
ENSG00000007264,0.0702388286013569,5.347300052642822,136,1,0.07097,unprognostic - unfavorable,0.440263993400165,0.9283572423324795
ENSG00000007306,0.2011413954347791,0.441100001335144,174,1,0.2177,unprognostic - unfavorable,0.8074298142546437,0.9848490596263246
ENSG00000007312,0.0706241863942628,10.35669994354248,104,1,0.07093,unprognostic - unfavorable,0.4418889527761806,0.9288082043557894
ENSG00000007341,0.0440908413926403,1.4736000299453735,366,-1,0.04593,unprognostic - favorable,0.3218669533261668,0.9269093702109804
ENSG00000007350,0.0754929326706633,0.1457999944686889,110,1,0.07437,unprognostic - unfavorable,0.46341341466463337,0.9405198725917441
ENSG00000007372,0.0713775310071857,0.2294999957084655,363,-1,0.07491,unprognostic - favorable,0.44508887277818054,0.9312039252577328
ENSG00000007376,0.1583583310953871,14.168299674987791,390,1,0.1208,unprognostic - unfavorable,0.7190070248243794,0.9788693882001485
ENSG00000007384,0.0080865131320405,13.3818998336792,268,1,0.007674,unprognostic - unfavorable,0.09032274193145172,0.8600979077031989
ENSG00000007392,0.0176152559758046,19.445600509643555,136,1,0.01904,unprognostic - unfavorable,0.1641458963525912,0.889189588442107
ENSG00000007402,0.0062362994973916,1.256500005722046,231,1,0.006708,unprognostic - unfavorable,0.07429814254643634,0.8600979077031989
ENSG00000007516,0.1990519875952754,3.174299955368042,98,1,0.1828,unprognostic - unfavorable,0.8039049023774406,0.9848490596263246
ENSG00000007520,0.1132465808779145,44.5359992980957,281,1,0.1091,unprognostic - unfavorable,0.5968100797480063,0.9672243386905567
ENSG00000007541,0.0219973741078651,10.915800094604492,243,1,0.02368,unprognostic - unfavorable,0.19519512012199694,0.8991866688048956
ENSG00000007545,0.0376108643711734,4.904699802398682,361,1,0.03725,unprognostic - unfavorable,0.2881677958051049,0.9198960273245916
ENSG00000007866,0.143480423375842,16.165000915527344,382,1,0.139,unprognostic - unfavorable,0.6824079398015049,0.9740033500433136
ENSG00000007908,0.2255658837887485,1.18149995803833,172,1,0.2309,unprognostic - unfavorable,0.8480537986550336,0.9864107578911483
ENSG00000007923,0.3081413588070757,23.81559944152832,244,-1,0.3113,unprognostic - unfavorable,0.9408014799630009,0.9967195225492455
ENSG00000007933,0.0222838402356163,7.146200180053711,162,-1,0.02005,unprognostic - favorable,0.19729506762330942,0.8991866688048956
ENSG00000007944,0.0063966328235873,23.72529983520508,104,-1,0.006194,unprognostic - favorable,0.07544811379715508,0.8600979077031989
ENSG00000007952,0.0019416335043766,1.1789000034332275,153,-1,0.001778,unprognostic - favorable,0.03074923126921827,0.8600979077031989
ENSG00000007968,0.1567681441081317,2.147599935531616,143,-1,0.1512,unprognostic - favorable,0.7152571185720357,0.9788693882001485
ENSG00000008018,0.0028012608942478,262.11700439453125,344,-1,0.00294,unprognostic - favorable,0.040423989400264995,0.8600979077031989
ENSG00000008056,0.1770240653458306,2.4602999687194824,132,-1,0.1746,unprognostic - favorable,0.7605559861003475,0.9815734172785117
ENSG00000008083,0.2044488636709956,11.60949993133545,257,1,0.1964,unprognostic - unfavorable,0.8133546661333466,0.9848490596263246
ENSG00000008086,0.3474505443203873,2.229700088500977,109,-1,0.3699,unprognostic - favorable,0.9660008499787506,0.9967195225492455
ENSG00000008128,0.0214488626061661,6.797800064086914,365,1,0.02065,unprognostic - unfavorable,0.1914952126196845,0.8991866688048956
ENSG00000008130,0.0557453015160188,37.435298919677734,163,1,0.05724,unprognostic - unfavorable,0.37746556336091597,0.9269093702109804
ENSG00000008196,0.2581452412440985,0.095499999821186,219,-1,0.2407,unprognostic - favorable,0.8916027099322517,0.9922631469965653
ENSG00000008226,0.0508880810903263,0.8151999711990356,112,-1,0.04947,unprognostic - favorable,0.3561410964725882,0.9269093702109804
ENSG00000008256,0.1132088837427281,11.555399894714355,155,1,0.1192,unprognostic - unfavorable,0.5966600834979126,0.9672243386905567
ENSG00000008277,0.2076906437453245,0.2784999907016754,336,1,0.2008,unprognostic - unfavorable,0.8187545311367216,0.9848490596263246
ENSG00000008282,0.0028724677762416,94.2873992919922,343,-1,0.00298,unprognostic - favorable,0.04147396315092123,0.8600979077031989
ENSG00000008283,0.0110696679664502,40.4005012512207,315,1,0.01237,unprognostic - unfavorable,0.11467213319667008,0.8600979077031989
ENSG00000008294,0.0172347711150868,24.925199508666992,152,1,0.01864,unprognostic - unfavorable,0.16147096322591936,0.8854306554957486
ENSG00000008311,0.0284470540357213,2.118499994277954,364,-1,0.0242,unprognostic - favorable,0.2353691157721057,0.9094261809491547
ENSG00000008323,0.4178123248723256,7.093500137329102,383,-1,0.412,unprognostic - favorable,0.9889002774930626,0.9990254707611431
ENSG00000008324,0.0054114993026407,23.001800537109375,114,-1,0.005151,unprognostic - favorable,0.06647333816654584,0.8600979077031989
ENSG00000008382,0.0325648379626906,16.806299209594727,324,-1,0.03025,unprognostic - favorable,0.2589435264118397,0.9112016026759825
ENSG00000008394,0.0102369119414618,120.98799896240234,352,1,0.009848,unprognostic - unfavorable,0.10824729381765456,0.8600979077031989
ENSG00000008405,0.1923447314895313,11.838700294494627,170,1,0.1953,unprognostic - unfavorable,0.7920551986200345,0.9848490596263246
ENSG00000008441,0.1521091850411308,22.693099975585938,221,-1,0.1483,unprognostic - favorable,0.7038324041898952,0.9776937029720046
ENSG00000008513,0.3175476021989957,28.747100830078125,106,1,0.2809,unprognostic - unfavorable,0.9479513012174695,0.9967195225492455
ENSG00000008516,0.0338568658520533,1.3325999975204468,165,1,0.03564,unprognostic - unfavorable,0.2664683382915427,0.9117309128161727
ENSG00000008517,0.2003486826696071,91.4093017578125,358,1,0.1976,unprognostic - unfavorable,0.8060548486287843,0.9848490596263246
ENSG00000008710,0.0976249502084256,4.2179999351501465,226,-1,0.1016,unprognostic - favorable,0.5453113672158196,0.9590994325887223
ENSG00000008735,0.3608177529599384,1.0225000381469729,352,1,0.3404,unprognostic - unfavorable,0.9720006999825004,0.9970656421475915
ENSG00000008838,0.3937772426685655,46.87519836425781,111,1,0.4,unprognostic - unfavorable,0.9834254143646409,0.9989446335468487
ENSG00000008853,0.0020309804419547,9.892200469970703,149,1,0.002059,unprognostic - unfavorable,0.031924201894952625,0.8600979077031989
ENSG00000008869,0.0299819251394371,5.95959997177124,384,-1,0.03131,unprognostic - favorable,0.24421889452763682,0.9094261809491547
ENSG00000008952,0.4430656149375765,71.54190063476562,278,1,0.4299,unprognostic - unfavorable,0.9933501662458438,0.9990254707611431
ENSG00000008988,0.0930378159750186,2961.469970703125,236,-1,0.09738,unprognostic - favorable,0.529236769080773,0.9545781134538533
ENSG00000009307,0.2007771464884861,142.60400390625,369,1,0.1936,unprognostic - unfavorable,0.8067298317542061,0.9848490596263246
ENSG00000009335,0.2422147376331731,29.055700302124023,284,-1,0.258,unprognostic - favorable,0.8716282092947676,0.9890283670543387
ENSG00000009413,0.3185401174084988,5.360199928283691,307,1,0.3065,unprognostic - unfavorable,0.9485012874678133,0.9967195225492455
ENSG00000009780,0.1541904494159348,6.690700054168701,353,-1,0.1607,unprognostic - favorable,0.7094322641933951,0.9785526856537581
ENSG00000009790,0.1346631410769972,2.1491000652313232,370,-1,0.1222,unprognostic - favorable,0.6590085247868803,0.9721303798461689
ENSG00000009830,0.0104479389482395,6.481599807739258,326,-1,0.01105,unprognostic - favorable,0.10969725756856079,0.8600979077031989
ENSG00000009844,0.0475497543069296,33.71889877319336,361,-1,0.05063,unprognostic - favorable,0.33904152396190096,0.9269093702109804
ENSG00000009950,0.0218964357317677,0.3219000101089477,354,1,0.02052,unprognostic - unfavorable,0.1944201394965126,0.8991866688048956
ENSG00000009954,0.0242689358181585,19.23360061645508,388,-1,0.02478,unprognostic - favorable,0.20949476263093422,0.8991866688048956
ENSG00000010017,0.4734681357752429,27.741899490356445,149,1,0.5002,unprognostic - unfavorable,0.9962750931226719,0.9990254707611431
ENSG00000010030,0.0938191950685307,4.59499979019165,345,-1,0.09519,unprognostic - favorable,0.5320366990825229,0.9549057991032398
ENSG00000010072,0.0510359985462157,5.882699966430664,347,-1,0.05323,unprognostic - favorable,0.3566410839729007,0.9269093702109804
ENSG00000010165,0.0454272365231666,23.173599243164062,98,1,0.06965,unprognostic - unfavorable,0.3284167895802605,0.9269093702109804
ENSG00000010219,0.076991697078938,4.488500118255615,102,1,0.07921,unprognostic - unfavorable,0.4690382740431489,0.9407686122587972
ENSG00000010244,0.3981251117450293,121.2480010986328,136,-1,0.3896,unprognostic - favorable,0.9843253918652034,0.9989446335468487
ENSG00000010256,0.3716239754862248,140.86000061035156,217,-1,0.3598,unprognostic - favorable,0.9762505937351567,0.9978561548282772
