Gene,cox_beta,cox_se,cox_p,cox_p_wald,cox_p_score,cox_converged,cox_q,cox_direction,p_ours,minp_direction,p_hpa,p_cal,minp_q
ENSG00000114374,0.1135526784787817,0.12834821105128144,0.39283634328577977,0.37630577799014653,0.37449793413237653,True,0.6906691703114856,1,0.0838004913516588,1,0.09014,0.4552713618215954,0.7229872087240496
ENSG00000198692,0.17235083141274024,0.13576076197052833,0.21496523466807022,0.20425611122147064,0.20219051664585294,True,0.5142774895517159,1,0.0371483799440185,1,0.04193,0.2516443708890727,0.5460251633948638
ENSG00000012817,0.0346758578873548,0.14796192290832502,0.8155027710182474,0.8147081239753526,0.8146838073619783,True,0.929998415775232,1,0.0492054680300737,-1,0.04316,0.3107817230456924,0.6035199775755182
ENSG00000129824,-0.06056241869224244,0.15433260353115572,0.6948030585761769,0.69475165215168,0.6946683769486033,True,0.8744073987689538,-1,0.0434586366512144,-1,0.04133,0.2830792923017692,0.5761524861400246
ENSG00000067048,0.06445562790388351,0.14344023211179907,0.6562209349984355,0.6531753746092056,0.6530072540044878,True,0.8546265045390892,1,0.0836940556984774,-1,0.07987,0.4548988627528431,0.7229872087240496
ENSG00000089012,0.2139994722747022,0.13061238973229208,0.12635343287305542,0.10133168282290145,0.10039326369649913,True,0.3962317704514668,1,0.0105759019978745,1,0.01192,0.0936797658005855,0.3210012078684227
ENSG00000171984,-0.1848088684414764,0.14387515137818027,0.2120391324774765,0.19896405844138348,0.198469836024738,True,0.5118884845331946,-1,0.0311465323844826,-1,0.03092,0.220006949982625,0.5086629547853909
ENSG00000125827,-0.1571098049209007,0.16452117282751297,0.33625073866042343,0.33960202698516223,0.34000001402309094,True,0.6395257279775586,-1,0.0317639800767848,-1,0.03852,0.2235644410888972,0.5134417685328844
ENSG00000149346,0.07931453100655635,0.1561829546784081,0.6134781171906584,0.6115719351333863,0.61169083490427,True,0.8340923299171283,1,0.1919793901394805,1,0.2012,0.7583581041047397,0.9009212061105872
ENSG00000125845,-0.021542992288738887,0.15591181269686533,0.8900378355439666,0.890102733255891,0.8901006350849519,True,0.9599179639898471,-1,0.1917537880315686,-1,0.1897,0.7579331051672371,0.9009212061105872
