cohort,batch,i,minp_below_001
STAD,31,7,87
STAD,31,8,99
STAD,31,9,143
STAD,32,0,82
STAD,32,1,32
STAD,32,2,440
STAD,32,3,400
STAD,32,4,105
STAD,32,5,52
STAD,32,6,47
STAD,32,7,139
STAD,32,8,97
STAD,32,9,230
STAD,33,0,78
STAD,33,1,114
STAD,33,2,93
STAD,33,3,192
STAD,33,4,361
STAD,33,5,247
STAD,33,6,163
STAD,33,7,97
STAD,33,8,319
STAD,33,9,129
STAD,34,0,164
STAD,34,1,460
STAD,34,2,70
STAD,34,3,194
STAD,34,4,55
STAD,34,5,484
STAD,34,6,138
STAD,34,7,92
STAD,34,8,69
STAD,34,9,177
STAD,35,0,144
STAD,35,1,200
STAD,35,2,303
STAD,35,3,137
STAD,35,4,109
STAD,35,5,72
STAD,35,6,167
STAD,35,7,119
STAD,35,8,210
STAD,35,9,211
STAD,36,0,175
STAD,36,1,246
STAD,36,2,253
STAD,36,3,260
STAD,36,4,254
STAD,36,5,87
STAD,36,6,264
STAD,36,7,317
STAD,36,8,156
STAD,36,9,178
STAD,37,0,1074
STAD,37,1,449
STAD,37,2,185
STAD,37,3,241
STAD,37,4,66
STAD,37,5,85
STAD,37,6,145
STAD,37,7,444
STAD,37,8,214
STAD,37,9,201
STAD,38,0,207
STAD,38,1,190
STAD,38,2,59
STAD,38,3,108
STAD,38,4,183
STAD,38,5,82
STAD,38,6,52
STAD,38,7,100
STAD,38,8,253
STAD,38,9,215
STAD,39,0,131
STAD,39,1,196
STAD,39,2,93
STAD,39,3,147
STAD,39,4,230
STAD,39,5,323
STAD,39,6,97
STAD,39,7,306
STAD,39,8,77
STAD,39,9,61
STAD,40,0,577
STAD,40,1,253
STAD,40,2,119
STAD,40,3,184
STAD,40,4,128
STAD,40,5,195
STAD,40,6,180
STAD,40,7,172
STAD,40,8,131
STAD,40,9,141
STAD,41,0,179
STAD,41,1,142
STAD,41,2,126
STAD,41,3,123
STAD,41,4,343
STAD,41,5,282
STAD,41,6,73
STAD,41,7,105
STAD,41,8,227
STAD,41,9,90
STAD,42,0,333
STAD,42,1,156
STAD,42,2,412
STAD,42,3,175
STAD,42,4,61
STAD,42,5,104
STAD,42,6,361
STAD,42,7,1264
STAD,42,8,184
STAD,42,9,103
STAD,43,0,153
STAD,43,1,192
STAD,43,2,239
STAD,43,3,414
STAD,43,4,104
STAD,43,5,136
STAD,43,6,63
STAD,43,7,111
STAD,43,8,205
STAD,43,9,162
STAD,44,0,109
STAD,44,1,134
STAD,44,2,378
STAD,44,3,67
STAD,44,4,567
STAD,44,5,293
STAD,44,6,84
STAD,44,7,77
STAD,44,8,180
STAD,44,9,334
STAD,45,0,148
STAD,45,1,243
STAD,45,2,123
STAD,45,3,240
STAD,45,4,28
STAD,45,5,153
STAD,45,6,99
STAD,45,7,110
STAD,45,8,100
STAD,45,9,51
STAD,46,0,75
STAD,46,1,87
STAD,46,2,114
STAD,46,3,323
STAD,46,4,109
STAD,46,5,510
STAD,46,6,115
STAD,46,7,120
STAD,46,8,136
STAD,46,9,304
STAD,47,0,630
STAD,47,1,111
STAD,47,2,167
STAD,47,3,99
STAD,47,4,97
STAD,47,5,149
STAD,47,6,111
STAD,47,7,328
STAD,47,8,153
STAD,47,9,307
STAD,48,0,106
STAD,48,1,195
STAD,48,2,58
STAD,48,3,293
STAD,48,4,146
STAD,48,5,117
STAD,48,6,133
STAD,48,7,507
STAD,48,8,120
STAD,48,9,198
STAD,49,0,202
STAD,49,1,122
STAD,49,2,291
STAD,49,3,430
