cohort,batch,i,minp_below_001
READ,79,7,82
READ,79,8,138
READ,79,9,178
READ,80,0,99
READ,80,1,310
READ,80,2,54
READ,80,3,120
READ,80,4,103
READ,80,5,193
READ,80,6,228
READ,80,7,121
READ,80,8,96
READ,80,9,259
READ,81,0,152
READ,81,1,50
READ,81,2,168
READ,81,3,137
READ,81,4,73
READ,81,5,107
READ,81,6,196
READ,81,7,165
READ,81,8,609
READ,81,9,110
READ,82,0,114
READ,82,1,167
READ,82,2,78
READ,82,3,157
READ,82,4,88
READ,82,5,161
READ,82,6,242
READ,82,7,98
READ,82,8,143
READ,82,9,191
READ,83,0,243
READ,83,1,114
READ,83,2,71
READ,83,3,225
READ,83,4,188
READ,83,5,195
READ,83,6,480
READ,83,7,112
READ,83,8,206
READ,83,9,50
READ,84,0,87
READ,84,1,105
READ,84,2,147
READ,84,3,124
READ,84,4,399
READ,84,5,264
READ,84,6,115
READ,84,7,136
READ,84,8,355
READ,84,9,320
READ,85,0,89
READ,85,1,726
READ,85,2,481
READ,85,3,535
READ,85,4,192
READ,85,5,111
READ,85,6,387
READ,85,7,104
READ,85,8,167
READ,85,9,113
READ,86,0,291
READ,86,1,235
READ,86,2,91
READ,86,3,93
READ,86,4,893
READ,86,5,80
READ,86,6,84
READ,86,7,93
READ,86,8,160
READ,86,9,77
READ,87,0,103
READ,87,1,111
READ,87,2,119
READ,87,3,203
READ,87,4,131
READ,87,5,124
READ,87,6,106
READ,87,7,71
READ,87,8,88
READ,87,9,685
READ,88,0,349
READ,88,1,464
READ,88,2,386
READ,88,3,93
READ,88,4,152
READ,88,5,146
READ,88,6,243
READ,88,7,1083
READ,88,8,53
READ,88,9,140
READ,89,0,363
READ,89,1,263
READ,89,2,786
READ,89,3,180
READ,89,4,264
READ,89,5,43
READ,89,6,109
READ,89,7,82
READ,89,8,196
READ,89,9,113
READ,90,0,147
READ,90,1,460
READ,90,2,150
READ,90,3,376
READ,90,4,287
READ,90,5,114
READ,90,6,242
READ,90,7,148
READ,90,8,62
READ,90,9,113
READ,91,0,117
READ,91,1,315
READ,91,2,173
READ,91,3,118
READ,91,4,85
READ,91,5,123
READ,91,6,96
READ,91,7,310
READ,91,8,193
READ,91,9,144
READ,92,0,342
READ,92,1,49
READ,92,2,137
READ,92,3,109
READ,92,4,110
READ,92,5,218
READ,92,6,1213
READ,92,7,119
READ,92,8,567
READ,92,9,912
READ,93,0,79
READ,93,1,169
READ,93,2,255
READ,93,3,890
READ,93,4,114
READ,93,5,192
READ,93,6,371
READ,93,7,156
READ,93,8,213
READ,93,9,189
READ,94,0,165
READ,94,1,349
READ,94,2,132
READ,94,3,194
READ,94,4,70
READ,94,5,354
READ,94,6,97
READ,94,7,114
READ,94,8,136
READ,94,9,102
READ,95,0,109
READ,95,1,113
READ,95,2,329
READ,95,3,66
READ,95,4,117
READ,95,5,397
READ,95,6,433
READ,95,7,82
READ,95,8,148
READ,95,9,259
READ,96,0,104
READ,96,1,59
READ,96,2,159
READ,96,3,62
READ,96,4,81
READ,96,5,278
READ,96,6,229
READ,96,7,80
READ,96,8,84
READ,96,9,110
READ,97,0,305
READ,97,1,333
READ,97,2,43
READ,97,3,69
READ,97,4,139
READ,97,5,501
READ,97,6,55
READ,97,7,72
READ,97,8,129
READ,97,9,236
READ,98,0,62
READ,98,1,166
READ,98,2,146
READ,98,3,405
READ,98,4,753
READ,98,5,345
READ,98,6,196
READ,98,7,125
READ,98,8,152
READ,98,9,552
READ,99,0,199
READ,99,1,107
READ,99,2,76
READ,99,3,65
READ,99,4,929
READ,99,5,300
READ,99,6,232
READ,99,7,169
READ,99,8,314
READ,99,9,109
READ,100,0,367
READ,100,1,252
READ,100,2,274
READ,100,3,348
READ,100,4,115
READ,100,5,370
READ,100,6,78
READ,100,7,185
READ,100,8,402
READ,100,9,101
READ,101,0,99
READ,101,1,110
READ,101,2,406
READ,101,3,215
READ,101,4,298
READ,101,5,150
READ,101,6,271
READ,101,7,44
READ,101,8,450
READ,101,9,296
READ,102,0,45
READ,102,1,531
READ,102,2,92
READ,102,3,126
READ,102,4,120
READ,102,5,137
READ,102,6,298
READ,102,7,161
READ,102,8,164
READ,102,9,248
READ,103,0,139
READ,103,1,95
READ,103,2,337
READ,103,3,232
READ,103,4,177
READ,103,5,70
READ,103,6,121
READ,103,7,221
READ,103,8,664
READ,103,9,110
READ,104,0,124
READ,104,1,62
READ,104,2,528
READ,104,3,58
READ,104,4,161
READ,104,5,56
READ,104,6,774
READ,104,7,45
READ,104,8,376
READ,104,9,132
READ,105,0,184
READ,105,1,141
READ,105,2,71
READ,105,3,114
READ,105,4,496
READ,105,5,56
READ,105,6,479
READ,105,7,122
READ,105,8,112
READ,105,9,263
READ,106,0,234
READ,106,1,251
READ,106,2,215
READ,106,3,132
READ,106,4,417
READ,106,5,160
READ,106,6,141
