Gene,cox_beta,cox_se,cox_p,cox_p_wald,cox_p_score,cox_converged,cox_q,cox_direction,p_ours,minp_direction,p_hpa,p_cal,minp_q
ENSG00000114374,0.12326747504423066,0.12157576073823002,0.31830517501723415,0.31062336190240974,0.30959927105467844,True,0.9097130726875509,1,0.0089543680961969,1,0.01478,0.0943447641380896,0.8068087275602245
ENSG00000198692,0.11799762135356542,0.12555030704691647,0.34897974785252617,0.3472979182935485,0.3462702926689587,True,0.9209113107333323,1,0.0405094113033991,1,0.04883,0.2898917752705618,0.8932727870472974
ENSG00000012817,0.15804202401390513,0.1289303989478549,0.22263667633368195,0.22027645508455906,0.2187345816037685,True,0.9000247811314632,1,0.0245116927017896,1,0.01766,0.2010344974137564,0.8659950114556745
ENSG00000129824,0.14499595778095722,0.1266411395338953,0.2538995062047216,0.2522358071000633,0.25083246252518754,True,0.903440574705542,1,0.0339392373299231,1,0.03015,0.2553143617140957,0.8822299526671501
ENSG00000067646,0.08852639740001186,0.12727990836121636,0.4904159361038922,0.48672615690118004,0.48635567338323793,True,0.9475237498540064,1,0.0410073358199015,1,0.05786,0.2924342689143277,0.894632292066838
ENSG00000067048,0.15753543096335187,0.12659912270079596,0.21467837229170902,0.21336550918392014,0.2117650101242791,True,0.9000247811314632,1,0.0186545248345371,1,0.02765,0.1644520888697778,0.8472708122740972
ENSG00000183878,0.13228180721149038,0.12416223424978311,0.29315534807042987,0.28669727802546857,0.2857689176687068,True,0.9052902151024538,1,0.0190503595624662,1,0.02888,0.1669595826010435,0.8486803736660045
ENSG00000154620,0.11491232755887162,0.12156768503879428,0.35040071377272275,0.34452927126561683,0.34351048328363243,True,0.9222787756697379,1,0.0256167668127475,1,0.02811,0.2076319809200477,0.8686566743363764
ENSG00000089012,-0.01941136134643548,0.1345057819363659,0.8850326317187902,0.885250798095145,0.8852483106786537,True,0.9902780065603098,-1,0.1099802643476822,-1,0.114,0.5668235829410426,0.9512625712129632
ENSG00000171984,0.07167633063904243,0.12233355902970112,0.5592729951302511,0.5579366832115533,0.5579950658571384,True,0.9558168653644197,1,0.0336749285136359,1,0.03852,0.2539343651640871,0.8822299526671501
