Gene,cox_beta,cox_se,cox_p,cox_p_wald,cox_p_score,cox_converged,cox_q,cox_direction,p_ours,minp_direction,p_hpa,p_cal,minp_q
ENSG00000130508,0.37043854874445287,0.13171871857521042,0.004868587743123405,0.004918164046362657,0.004604085390053423,True,0.1355448468598944,1,0.0001928461726166,1,0.0001951,0.003532491168772,0.1451523637479858
ENSG00000035115,0.08532116735106479,0.12752813762266135,0.4942228865675975,0.503471251969007,0.5042642841774592,True,0.7618722540208358,1,0.0698480007402217,1,0.05595,0.4005889985275037,0.6776439953943847
ENSG00000143727,-0.03020020955558262,0.09760965144744067,0.7624072955868124,0.7570189581990806,0.7569973681717136,True,0.9054280689406098,-1,0.2366254322153253,1,0.2007,0.8354079114802213,0.924109326079922
ENSG00000189292,-0.24494574692354093,0.16047686810181666,0.10014798402533609,0.1269198078039,0.12523677244072343,True,0.39431229866653095,-1,0.0072843781718739,-1,0.008962,0.0696748258129354,0.3486414483481365
ENSG00000152518,0.2301054025402053,0.12811447338411922,0.07039304478608038,0.07247985948518194,0.07255589439843763,True,0.3427043556692048,1,0.0093636342764757,1,0.008667,0.0850922872692818,0.3739059760196706
ENSG00000170634,-0.06472657163584211,0.12179343521529659,0.6003528472719741,0.5951101067494591,0.5953426707160818,True,0.8230853387369064,-1,0.1972530285891001,1,0.2116,0.7673955815110463,0.8901107974720868
ENSG00000079308,0.01803864744430722,0.12318496145235595,0.8836426837015112,0.8835776298981179,0.8835771319017408,True,0.9548001435556034,1,0.2720040929626607,-1,0.2361,0.8841102897242757,0.9462179795815914
ENSG00000183281,-0.15776794186586096,0.12327283989725338,0.19726957804590503,0.20060589169113763,0.19934779464295166,True,0.5211435100585481,-1,0.0247632598594038,-1,0.02912,0.1842670393324016,0.4935248320793926
ENSG00000136717,0.11154703846912989,0.12646339253364167,0.3726869582703979,0.3777497559623262,0.3778724614592771,True,0.6794900314049724,1,0.1261503328574206,1,0.1391,0.5956110109724726,0.7976424448248333
ENSG00000186684,0.016706820806574995,0.1241229733822734,0.8930536434042705,0.892928978721552,0.8929264130469458,True,0.9598347824012939,1,0.266188586979715,-1,0.271,0.8769078077304807,0.9428172671507392
ENSG00000163161,-0.1093144128128032,0.11876780470520637,0.3650358554161034,0.35736145793733676,0.35635099005320814,True,0.6738540988201779,-1,0.0914897375810036,-1,0.1051,0.4828637928405179,0.7301093834203808
ENSG00000153823,0.13238632784574556,0.11382708655958662,0.2553670238763901,0.2448101618319905,0.2443408659413126,True,0.5777723726917857,1,0.0445883394765904,1,0.0558,0.2891617770955572,0.590412665649079
ENSG00000119865,-0.15043128541318232,0.136291217534731,0.2617263920805624,0.26970206428375504,0.2690904846010554,True,0.5838404333823319,-1,0.0079319646721585,-1,0.009894,0.0746998132504668,0.3577875092948451
ENSG00000115956,-0.014451340511685165,0.12483758105691817,0.9078841393600212,0.9078418503693219,0.9078410221974114,True,0.9654256094256363,-1,0.2965318574901339,1,0.2726,0.9103527241181896,0.9585268774197404
ENSG00000204923,0.14120276704028767,0.1181619240819955,0.2391974876908532,0.23208945128168781,0.2322484969071448,True,0.5644031518007102,1,0.066054029103223,1,0.07437,0.384966537583656,0.6663266392782592
ENSG00000115145,0.1664532164767874,0.13146391725095846,0.1962008527423173,0.20545890080530002,0.2067067426259604,True,0.5199878255120249,1,0.0219945172578039,1,0.03143,0.1682495793760515,0.4777052070450651
ENSG00000082258,0.12657420517722096,0.13511981030487585,0.34145203097329885,0.3488844176303222,0.3495994883136877,True,0.6537714227561917,1,0.0801692069737694,1,0.0738,0.4409563976090059,0.7025553223712989
ENSG00000128656,-0.1515775325356379,0.12688375481727132,0.23091202133432115,0.2322365747622846,0.23202160982755554,True,0.5557466222417906,-1,0.0239010374895642,-1,0.02406,0.1793420516448708,0.4898976382502546
ENSG00000155729,-0.02993123804390617,0.12919012804119412,0.8177644722263445,0.8167837455245277,0.8167890213243755,True,0.9268395706769923,-1,0.0233411307891668,1,0.01804,0.1760220599448501,0.4858610807802191
ENSG00000163535,0.1746554178107398,0.12772985209543453,0.1643282172631546,0.1715058044159017,0.17218667911112967,True,0.4830006848385641,1,0.1146962805262036,1,0.0965,0.5607135982160044,0.7761380610862816
ENSG00000011523,-0.04987984344294958,0.11974843878812458,0.6780787756442808,0.6770159500223177,0.6770444395388338,True,0.8639027352411324,-1,0.4347000930417072,-1,0.4219,0.985452536368659,0.994469716148703
ENSG00000162998,-0.22381231281612973,0.13830911603708176,0.09643941049009241,0.10561872210223348,0.10624947388363713,True,0.3883547054855054,-1,0.0995200310836751,-1,0.0921,0.5108887227781931,0.7483026278802071
ENSG00000115419,0.2742616713744032,0.12987237090484907,0.03218281764263883,0.03470545833533005,0.03575635786182289,True,0.2557872711816308,1,0.0085958479508769,1,0.009573,0.079534801162997,0.3662480407366343
ENSG00000240344,-0.002945209435266908,0.1264005634402309,0.981426281823795,0.981410490168344,0.9814104651394876,True,0.9936691378010539,-1,0.088629065690863,-1,0.08058,0.4725588186029535,0.722519045921211
ENSG00000179528,0.12755343418163437,0.1269951517994463,0.3154935848310153,0.3151877329077673,0.31492837512771493,True,0.6309436713048224,1,0.1251366452838421,1,0.1382,0.5926335184162039,0.7956450559632579
ENSG00000125618,-0.021976578013052674,0.125050336705073,0.8600461357240861,0.8604967522797282,0.860489007358241,True,0.9450018330943011,-1,0.3366402953163223,1,0.3079,0.943352641618396,0.9734175191488108
ENSG00000095002,0.0048173032084283035,0.11751450980254828,0.9672402357708942,0.9673012666844122,0.9673013570753023,True,0.9880850496413001,1,0.2218733627729365,-1,0.2421,0.8118179704550739,0.9125295970135976
ENSG00000040933,-0.04465092374224543,0.12265358158739306,0.7157779606096157,0.7158274465897866,0.7159081180349351,True,0.8833049955618809,-1,0.4073906936477374,1,0.4152,0.9781625545936136,0.9907378424417566
ENSG00000183513,-0.050897004569874095,0.12136130709561817,0.6774156202552573,0.674935430271886,0.6751224099832931,True,0.8636792928148416,-1,0.1779470459603631,1,0.1867,0.7277481806295484,0.8695928297249855
ENSG00000115446,0.32387136760854607,0.17963404702896385,0.044918120955974854,0.07139592539592175,0.07527427315960829,True,0.2886048165216147,1,0.0076979365257966,1,0.00902,0.0729473176317059,0.3542353003842967
ENSG00000158019,0.12633794571935802,0.13027330427752337,0.31694683040340954,0.332150420792997,0.3369136093878985,True,0.632244146737467,1,0.0020087400641365,1,0.002237,0.023839940400149,0.2454844323555385
ENSG00000118004,-0.011172358380668384,0.12394275239471413,0.9280352578987978,0.928174945814453,0.9281745274877773,True,0.9740341111303952,-1,0.0701789789313669,-1,0.06033,0.4020189949525126,0.6784210058649752
ENSG00000138030,-0.007127717670901858,0.12251910197234424,0.9536434346781415,0.9536081359369877,0.9536079550159546,True,0.9826382055840337,-1,0.2769527361778084,1,0.2516,0.8897952755118113,0.9485355245389168
ENSG00000144283,0.02121723661150576,0.12332966339261979,0.862878373592766,0.8634086237151906,0.8634032893025666,True,0.9461070987197121,1,0.0621651812625344,1,0.05349,0.3686290784273039,0.6539029940794965
ENSG00000168958,0.0464860745250537,0.126058825127161,0.7057455159521431,0.7123029428214875,0.7123163693059495,True,0.8780879789173786,1,0.1375300171999495,1,0.1679,0.628325929185177,0.8161428855405205
ENSG00000035141,-0.26171388637769066,0.12025423648497446,0.037740581573403466,0.029529982515584204,0.0326559566140739,True,0.2729601567858695,-1,0.037624751897111,-1,0.04083,0.2547418631453421,0.5592599856096848
ENSG00000115977,-0.08652693935940711,0.11947951528559611,0.4680995352199868,0.4689436039114665,0.4688805895998348,True,0.7462383730579667,-1,0.2137453828338706,-1,0.2323,0.7980230049424877,0.9053975224215768
ENSG00000138443,-0.18715592597772165,0.11729851020164916,0.11907457011650967,0.11058874970752296,0.11001259996127374,True,0.422395852174119,-1,0.0624862178947535,-1,0.05267,0.3699865750335624,0.6549930870780436
ENSG00000153093,-0.15695593640773195,0.1382608045051093,0.24260941445882517,0.25628464860196354,0.25644639302851907,True,0.5668950586885578,-1,0.117168990498114,-1,0.1118,0.568313579216052,0.7810676962790253
ENSG00000132326,-0.011477263868032907,0.12226121005506306,0.9252166064463636,0.9252085001800481,0.9252083981205567,True,0.9723509662012423,-1,0.2867648097636598,-1,0.3021,0.9003377491556271,0.952406581935704
ENSG00000065802,0.194619703725427,0.11547493306076227,0.10043132545039275,0.091914343027021,0.09181107059551244,True,0.39467796685395473,1,0.0623188494676223,1,0.0674,0.3692665768335579,0.6544735700110896
ENSG00000174227,0.28086988577505295,0.16125796921353416,0.06229450390471799,0.08155348250786575,0.08100960652102672,True,0.32857519241379435,1,0.0001207193686959,1,0.0001393,0.0023824940437648,0.1305981974897461
ENSG00000109667,-0.05472546037272559,0.12697876286439055,0.6668485408401468,0.6664820358261523,0.6664038939772552,True,0.8583042177302661,-1,0.0639509896838501,-1,0.06678,0.3761190597023507,0.6596996067969322
ENSG00000109606,0.09275707389493973,0.13228556101202263,0.4677044162788049,0.4831855753191393,0.48305143047464405,True,0.7459101218388197,1,0.0661612567322848,1,0.07055,0.385441536396159,0.666428743642086
ENSG00000272602,0.12434790650466786,0.12169166302170543,0.30789750333622684,0.30686247846768777,0.30744402308826946,True,0.6251115413716553,1,0.0176792055401387,1,0.02272,0.141289646775883,0.4453294929344163
ENSG00000109625,-0.004442994965169436,0.1334099446212984,0.973430141903786,0.9734327009432843,0.9734326841804742,True,0.990643628900252,-1,0.1088082150653077,-1,0.06175,0.5418486453783865,0.7656614321688745
ENSG00000163132,0.14818631100857543,0.12076062327362094,0.23619415593606458,0.21978205089679612,0.2198672848592055,True,0.561730813551831,1,0.1576882870974353,1,0.1726,0.6806182984542538,0.843647959244484
ENSG00000170891,0.1419187535703178,0.10994699761302856,0.2211381757829589,0.19677565919010848,0.1953288242461325,True,0.5445699280747853,1,0.0726381364837006,-1,0.07907,0.4119339701650746,0.6839631681827388
ENSG00000155275,-0.05718435185751435,0.12260998472670909,0.6419690286744568,0.6409347274454062,0.6408565356288283,True,0.8441331481586147,-1,0.0695829678963082,-1,0.06966,0.3995865010337474,0.6772640384403712
ENSG00000169744,0.059665484128236565,0.1322992670334315,0.6525822438959274,0.6519976405215355,0.6519833518741205,True,0.8510029171725639,1,0.1017332849243365,1,0.1065,0.518558703603241,0.753264683374789
ENSG00000152990,0.0050530608246560004,0.12256244897185765,0.9671066870765657,0.9671137664600007,0.9671136894441837,True,0.9880850496413001,1,0.2954374675902889,1,0.2668,0.909280226799433,0.9579539286552712
ENSG00000155269,0.09714055580981053,0.13192239461911762,0.47202378074532203,0.46152002838685025,0.46116087853357735,True,0.7480145677409751,1,0.0141209333612145,-1,0.0164,0.1183547041132397,0.4168416763424111
ENSG00000154274,0.0699882258897086,0.1186887378765901,0.5552222177936582,0.5554060483531986,0.5552143038192254,True,0.7994340151972417,1,0.142284157551839,1,0.129,0.6413108967227582,0.8235165235756912
ENSG00000109680,0.01320416444072271,0.12557174934202348,0.9162637419187682,0.916254920826387,0.9162543834540195,True,0.968237764129296,1,0.1747706032561332,1,0.1951,0.720798198004505,0.8661401592291729
ENSG00000109819,0.09741592147250906,0.11002500947214426,0.39128681827390066,0.3759420198534176,0.3749512401048295,True,0.6938405011079375,1,0.0910127146708285,1,0.1073,0.4811687970780073,0.7290664788066955
ENSG00000145147,-0.08081910953961971,0.12418278998744815,0.5086658474469954,0.5151706622793208,0.5147820238887115,True,0.7695242091383675,-1,0.0769663425150327,-1,0.06149,0.4290264274339314,0.6955435710214792
ENSG00000171476,-0.12529607895169373,0.11904784375171376,0.29760041928960446,0.2925770538109958,0.2925243841443127,True,0.6159666212608038,-1,0.0135735325983348,-1,0.01657,0.1147047132382169,0.4126467920437341
ENSG00000091490,0.13622296062798175,0.12593168342211483,0.2746069402669648,0.2793764692092216,0.27917079677730555,True,0.5954811883050268,1,0.1137258912827357,1,0.1053,0.5576736058159855,0.7747777548954748
