Gene,cox_beta,cox_se,cox_p,cox_p_wald,cox_p_score,cox_converged,cox_q,cox_direction,p_ours,minp_direction,p_hpa,p_cal,minp_q
ENSG00000101282,0.026692352570812792,0.17330177054246906,0.8781773329959215,0.8775920830210482,0.8775782401866323,True,0.9988131022772057,1,0.0226113335822063,1.0,0.02201,0.1645820885447786,0.9616791125016294
ENSG00000089012,0.04258911364317771,0.18573675117961805,0.82025960694766,0.8186371066997067,0.8186009276962602,True,0.9988131022772057,1,0.2316895448286163,1.0,0.2331,0.8097079757300607,0.9786568544900622
ENSG00000171984,-0.17139676069001547,0.17794306148672223,0.3415191962113677,0.33544151489725604,0.33413043358784666,True,0.9988131022772057,-1,0.0103840343405416,-1.0,0.01045,0.0882747793130517,0.9497496525921608
ENSG00000125827,-0.2868539545477691,0.1597590591694827,0.07784037681736919,0.07256753286125707,0.07308519376990064,True,0.9988131022772057,-1,0.0276663945420955,-1.0,0.02753,0.1928445178887052,0.9637068045494752
ENSG00000149346,0.33008015244994776,0.18460061024813962,0.06709333736359345,0.07376354463587345,0.07464748164857193,True,0.9988131022772057,1,0.031870166847824,1.0,0.03063,0.2149944625138437,0.9637068045494752
ENSG00000125845,0.04272294293132306,0.17176808600124674,0.8051173513963498,0.8035738436633924,0.8035215218974406,True,0.9988131022772057,1,0.0708342800932451,1.0,0.07065,0.3894890262774343,0.964069421667393
ENSG00000125898,-0.34097653968388586,0.20727401807895032,0.09496347294067398,0.09995908632620415,0.09835678006501745,True,0.9988131022772057,-1,0.1068794337716463,-1.0,0.1117,0.5168537078657304,0.9687682140794648
ENSG00000173404,0.24469774796364024,0.09190608463124851,0.030870863611145036,0.007756809244303987,0.003922951832119924,True,0.9988131022772057,1,0.2011213148432576,1.0,0.1998,0.7555531111172222,0.9744672197092932
ENSG00000132640,-0.2608518125102836,0.17407158747249427,0.14259349098224378,0.13399513217899514,0.13538912082011095,True,0.9988131022772057,-1,0.2155212226637652,-1.0,0.2184,0.7824655438361404,0.9770231381715404
ENSG00000089063,-0.1653428394468802,0.1858882878100992,0.3798017718611484,0.37374827326408966,0.3746370776316953,True,0.9988131022772057,-1,0.3715313939537277,-1.0,0.3713,0.9530051174872064,0.99208903522685
ENSG00000088876,0.2856460366576368,0.1869393673786142,0.1272919441649791,0.12650897416458834,0.12396712842416252,True,0.9988131022772057,1,0.0209204082373314,1.0,0.02112,0.1549421126447183,0.9603831667188508
ENSG00000101230,0.17856906771899064,0.1793205099067595,0.3230359465619236,0.3193427124604122,0.3179537692438203,True,0.9988131022772057,1,0.1159444369688265,1.0,0.1157,0.5454361364096589,0.9687682140794648
ENSG00000284776,-0.05271143545256313,0.172204571001186,0.7609610265606443,0.7595302045133234,0.7594485682847786,True,0.9988131022772057,-1,0.4295057243486766,-1.0,0.4332,0.9770400573998566,0.995576148673046
ENSG00000101463,-0.11737506843162201,0.18697039620377595,0.5228300507345335,0.5301522988484373,0.5293880981619996,True,0.9988131022772057,-1,0.0750825059343372,-1.0,0.07501,0.4061664845837885,0.964069421667393
ENSG00000088930,-0.09975253256261696,0.1800747667665381,0.5832425579367086,0.5796126259385,0.5795108837907652,True,0.9988131022772057,-1,0.1539483623977611,-1.0,0.1564,0.6507383731540671,0.9687682140794648
ENSG00000286022,-0.06432826841696387,0.19713885408877926,0.7402661030031801,0.7441902492380208,0.7441465533461095,True,0.9988131022772057,-1,0.2746338628844233,1.0,0.2737,0.8700128249679375,0.9824439171323204
ENSG00000125870,0.0361058691258896,0.23024355989294665,0.8743902155599387,0.8753898796756456,0.8754262378243477,True,0.9988131022772057,1,0.0707274799081746,1.0,0.06907,0.3890990272524319,0.964069421667393
ENSG00000077984,0.018723481861364938,0.1739569856669305,0.9143108091731862,0.914286957354475,0.914284306961841,True,0.9988131022772057,1,0.2380400197196905,-1.0,0.2377,0.8196404508988727,0.98010406099257
ENSG00000101474,-0.014845816447147837,0.19814776225175545,0.9403370680240719,0.9402760101380206,0.9402769430974327,True,0.9988131022772057,-1,0.1130588879274865,1.0,0.1094,0.5366086584783538,0.9687682140794648
ENSG00000125864,0.18932913160344858,0.1644087785310397,0.25981172250681644,0.2494955281941313,0.24877619793492012,True,0.9988131022772057,1,0.0383775269753971,1.0,0.03814,0.2481243796890507,0.9637068045494752
ENSG00000170369,0.06701473417722356,0.20837108770917476,0.7534238148364598,0.7477463175648078,0.747539905135211,True,0.9988131022772057,1,0.1044667676547389,1.0,0.1034,0.5090462273844315,0.9687682140794648
ENSG00000125868,-0.14035261428172507,0.21533196428468718,0.5197037070079225,0.514532478928273,0.5144544091984299,True,0.9988131022772057,-1,0.2939439663795377,1.0,0.291,0.8915627710930722,0.9858742447415958
ENSG00000125834,-0.27573276215906667,0.15307867309615272,0.08319413451144715,0.07166368828816055,0.07166943081479454,True,0.9988131022772057,-1,0.1225847201119409,-1.0,0.1228,0.5657085857285357,0.9687682140794648
ENSG00000198646,0.13023425290106122,0.1677742153086582,0.4336414259774284,0.43760308404266546,0.438202328522198,True,0.9988131022772057,1,0.0628529480539535,1.0,0.06325,0.3572641068397329,0.964069421667393
ENSG00000172296,0.01312685704455145,0.17301531412096263,0.9396575847321151,0.9395216731299176,0.9395214340508562,True,0.9988131022772057,1,0.1628069036191563,-1.0,0.1654,0.6724033189917025,0.9707928391979506
ENSG00000131069,0.14173292788376252,0.1819958479132281,0.4404312286102774,0.4361151434790115,0.4348899694917424,True,0.9988131022772057,1,0.2054771763980743,1.0,0.2048,0.763993090017275,0.9744672197092932
ENSG00000078804,0.26894305491199466,0.19463008592061873,0.15551543882986224,0.16702806596929087,0.16706989083628834,True,0.9988131022772057,1,0.0398536992610756,1.0,0.0394,0.2552768618078455,0.9637068045494752
ENSG00000101384,-0.16462607366804768,0.17779256382778444,0.360946295405537,0.35447474452350947,0.3552520948808161,True,0.9988131022772057,-1,0.2253158612335001,-1.0,0.2289,0.7992180019549951,0.9783955148661796
ENSG00000089057,0.046578298569332065,0.17398329803158977,0.7892530345804007,0.7889171102593708,0.7889249229265147,True,0.9988131022772057,1,0.1243039921054229,1.0,0.1251,0.5708410728973178,0.9687682140794648
ENSG00000089123,-0.0783373797547832,0.17588625546706269,0.6554217557529974,0.6560404006785863,0.6558513622732636,True,0.9988131022772057,-1,0.0424431535015511,-1.0,0.04285,0.2673468316329209,0.9637068045494752
ENSG00000132792,-0.020227562776726087,0.16149990645713752,0.9010144573243489,0.9003271076356387,0.9003200226719179,True,0.9988131022772057,-1,0.3738553929164534,-1.0,0.376,0.9542851142872144,0.9923851405564024
ENSG00000149639,0.28931679906882724,0.18682144173348073,0.1199233355015864,0.12147132111675188,0.12344795194880867,True,0.9988131022772057,1,0.017485079411523,1.0,0.01736,0.1345346636633408,0.9497496525921608
ENSG00000101445,-0.24353799147439772,0.20027355108489828,0.20100901098233168,0.22397473962813969,0.2214810114515049,True,0.9988131022772057,-1,0.0841132582661765,-1.0,0.08347,0.4394014014964962,0.9650079273360004
