Gene,cox_beta,cox_se,cox_p,cox_p_wald,cox_p_score,cox_converged,cox_q,cox_direction,p_ours,minp_direction,p_hpa,p_cal,minp_q
ENSG00000114374,0.07885922550350967,0.07686394930910158,0.31010527199793064,0.3049111253520368,0.3044492230661609,True,0.6430948969931432,1,0.0640364037773516,1,0.06404,0.3779765550586123,0.7483648667438287
ENSG00000198692,0.010375420877391475,0.07964604091499825,0.8963658235068777,0.8963534984431271,0.8963520971359695,True,0.965989040158475,1,0.2949664150913871,-1,0.295,0.8979952550118625,0.9656062135076724
ENSG00000012817,-0.010447170504985089,0.07655458634190793,0.8914375958219668,0.8914521543147899,0.8914506159690818,True,0.9641662207200761,-1,0.0837339162340664,-1,0.08373,0.452331369171577,0.7878016361733905
ENSG00000172468,0.034519183778908544,0.07601520535395617,0.6552982534927618,0.6497504242028658,0.649587015017749,True,0.8593085436538529,1,0.1078082204013313,1,0.1078,0.5327611680970797,0.8206725272549419
ENSG00000129824,0.019074102406490413,0.07815760162943615,0.8068965443353715,0.8071946750576097,0.8071855132235564,True,0.9313928004048306,1,0.4576008889564902,1,0.4576,0.9866275334311664,0.9959332956736062
ENSG00000067646,-0.03090784557326878,0.07666421077970824,0.6861295464277535,0.6868314606198647,0.686797990754034,True,0.8735860633841145,-1,0.4761098817343403,-1,0.4761,0.9897075257311856,0.9972036217065724
ENSG00000067048,0.060595585341854746,0.07899363045027105,0.44262082223945676,0.44302528744996905,0.44283035964914885,True,0.7381733913856389,1,0.0745607398895055,1,0.07456,0.4184864537838655,0.769125729129807
ENSG00000183878,-0.0042516082953951255,0.07650033053144922,0.9556677606903741,0.9556793141891098,0.9556792044152933,True,0.9870492854553585,-1,0.191898129031891,-1,0.1919,0.7462981342546644,0.9102159329917644
ENSG00000154620,0.03340461788863659,0.07727639534566573,0.6672122724205443,0.6655418926185552,0.665486749577018,True,0.865376989741399,1,0.1256794076794878,1,0.1257,0.586398534003665,0.8436740268425328
ENSG00000165246,-0.002949897978342796,0.07727865493709285,0.9695394751076956,0.9695503683170651,0.9695503341303235,True,0.9903072656367926,-1,0.2036935974953646,1,0.2037,0.7691505771235572,0.9191519423362896
ENSG00000233803,0.0169445385419767,0.07817400548716512,0.832712111915651,0.828399961073156,0.8282246125148944,True,0.9417531369534203,1,0.7700707064676791,1,,0.9989425026437434,0.9997109544580493
ENSG00000101282,0.0446420465579586,0.07809860690669876,0.5702310903771337,0.567585335350665,0.5674823153341197,True,0.8159095181986711,1,0.0735553324366941,1,0.07356,0.4146639633400916,0.7675559304634582
ENSG00000101280,0.24553651300165297,0.06690943009121109,0.0034722032916976718,0.00024284980390080067,7.683079979027805e-05,True,0.2179140463598576,1,0.0004624573719994,1,0.0004625,0.0088624778438053,0.401911774590191
ENSG00000089012,-0.092678569120121,0.0735818338338438,0.20065044368991944,0.20783875555053677,0.20725797335324614,True,0.5501961067251671,-1,0.0286039350777079,-1,0.03439,0.2122369694075764,0.6499173375497523
ENSG00000171984,-0.04156278885781919,0.07314990325490138,0.5721305871466686,0.5699083246959882,0.5698486142840906,True,0.8162269621730793,-1,0.1369621430953202,-1,0.137,0.6175509561226097,0.8576621488988618
ENSG00000125827,-0.030793034079302634,0.07600376192747585,0.6861013318958872,0.6853661922224965,0.6854163522057954,True,0.8735860633841145,-1,0.1285366520595635,-1,0.1285,0.5942210144474639,0.8467489921776026
ENSG00000149346,-0.1328300787596038,0.07594561417585474,0.07569456585280733,0.08028828916317395,0.08013686127310406,True,0.38820726745874057,-1,0.1836640785129711,-1,0.1837,0.729443176392059,0.90251357146889
ENSG00000125845,-0.07970935424371614,0.0781440188677737,0.305385807976713,0.3077135613510401,0.3074970286615981,True,0.6408930630090731,-1,0.0443492428635002,-1,0.04435,0.2922742693143267,0.7009587964035349
ENSG00000125898,-0.04314462047227296,0.0731018136745942,0.55901988579526,0.555057213661615,0.5552192728444739,True,0.8083191026751377,-1,0.0656317116486704,-1,0.09558,0.3842665393336517,0.7527519001629284
ENSG00000173404,-0.03793797545248697,0.08132962167443485,0.6281843406831289,0.6408778244279583,0.6402470177407902,True,0.8452700932493223,-1,0.1419522067162363,1,0.142,0.6311034222414444,0.8617311060538285
