Gene,cox_beta,cox_se,cox_p,cox_p_wald,cox_p_score,cox_converged,cox_q,cox_direction,p_ours,minp_direction,p_hpa,p_cal,minp_q
ENSG00000101282,0.18392761209605668,0.06969497028282044,0.00912183272318495,0.008314188214530885,0.00825854452598298,True,0.8370614233795487,1,0.0002096002050801,1.0,0.0002704,0.0038399904000239,0.4213530826467051
ENSG00000089012,-0.11244052728645558,0.07164643185134459,0.10947137921999148,0.11655925869277159,0.11633378973893083,True,0.8403266826956403,-1,0.0171019874012222,-1.0,0.02953,0.1439096402258994,0.7250183797617428
ENSG00000171984,-0.04905093170209752,0.06844485887468067,0.4733439055185569,0.47359077365368973,0.4735837650599316,True,0.9434192345114334,-1,0.0211318637802426,-1.0,0.02608,0.1698920752698118,0.746797596689735
ENSG00000125827,0.00020365440328039066,0.07175770955919729,0.9977355363316183,0.9977355396796177,0.9977355396787008,True,0.9991295084396611,1,0.2428859136276331,1.0,0.2062,0.856802857992855,0.9751947780839184
ENSG00000149346,0.019382263700998943,0.07489375370964368,0.7959537470153613,0.7957920280386963,0.7957968099751349,True,0.9743619613923307,1,0.1950280838394089,-1.0,0.1721,0.7760280599298501,0.9597753818142416
ENSG00000101327,-0.01914000618035031,0.07099503473385518,0.7863403991472787,0.7874707658983939,0.7874603717495329,True,0.9735869426305269,-1,0.0886489652183582,-1.0,0.08978,0.4855087862280344,0.8870592344477222
ENSG00000125898,0.0875547438865182,0.0710169109527326,0.21771373143803285,0.21762361357967866,0.21762845821940857,True,0.8857629631807759,1,0.0362900061736301,1.0,0.03088,0.2572218569453576,0.8018153133964991
ENSG00000125788,0.040555172908395554,0.06721562061121261,0.5486756115680222,0.5462696608680979,0.5461985110444856,True,0.9528160799018135,1,0.2026852605232805,1.0,0.2277,0.7904330239174402,0.9622539462673084
ENSG00000132640,0.019259562056519852,0.06952653418425864,0.7819272764783955,0.7817722418334802,0.7817713464330274,True,0.9720231427450767,1,0.135858763521243,1.0,0.1343,0.6362384094039765,0.9290226799875704
ENSG00000089063,-0.009892539086965033,0.070490022061925,0.888455692730256,0.888391704676929,0.8883919850311267,True,0.989712849076811,-1,0.263666260192012,-1.0,0.2121,0.8846552883617791,0.9789994515528094
ENSG00000125851,0.017101566098268735,0.06376613824197434,0.7898397797851995,0.7885515573193072,0.7885383357114307,True,0.9743317265287895,1,0.0809874329789661,1.0,0.09813,0.4570213574466064,0.8807218062643027
ENSG00000088876,0.05797922403443221,0.07165988055033785,0.41798817460078763,0.41846393143235006,0.41838096833521876,True,0.9350214050227131,1,0.0851507546962728,1.0,0.1138,0.4724938187654531,0.8842389773921127
ENSG00000101230,0.08425054983909688,0.0672635599250767,0.2131596089878434,0.2103718063349626,0.21005853722083834,True,0.8857629631807759,1,0.1274849889321802,1.0,0.1486,0.6125634685913285,0.9248564804993546
ENSG00000170367,0.03288648358682404,0.06831567599136207,0.6326258512342815,0.6302393392292439,0.6302035066072448,True,0.9559770436862859,1,0.0503471929696009,1.0,0.03964,0.3276216809457976,0.8359745717349388
ENSG00000284776,0.03346449739555465,0.07294437833751945,0.6456778915634481,0.646401260646918,0.6464162652220333,True,0.9559770436862859,1,0.0653036567515508,1.0,0.08195,0.3945540136149659,0.8602391987648672
ENSG00000101463,0.028396125853912157,0.06771176446412976,0.6745132274117808,0.6749474377532987,0.6749315180946869,True,0.9586157400735545,1,0.3707741283044591,-1.0,0.3192,0.9708025729935676,0.9963461280920596
ENSG00000088930,0.056270653654821444,0.06925166020845017,0.41530610096438403,0.4164743100133331,0.41645467288178606,True,0.9345406728955431,1,0.2472989657293675,1.0,0.1719,0.8630878422803943,0.9758924293334478
ENSG00000125870,-0.08401513500126642,0.0717801246846167,0.24071365757191923,0.2418194308624593,0.24187600339302073,True,0.8896717545053572,-1,0.0695415075245503,-1.0,0.07554,0.4120489698775753,0.8648569319279483
ENSG00000077984,-0.01887279578141877,0.06873140740986398,0.7836490612897787,0.783633054064212,0.7836280167122118,True,0.972355805752741,-1,0.0537771034218447,-1.0,0.0634,0.3437066407333982,0.8436887341000826
ENSG00000101474,0.13293554856591475,0.07018635988447991,0.057914373003994345,0.058220125270712623,0.05825924239854849,True,0.8401320491036647,1,0.0018802250784093,1.0,0.003919,0.0238199404501488,0.5746570708824065
ENSG00000170369,0.11197753465935019,0.0671403914517032,0.10620781122259725,0.0953530999713,0.09510978572327325,True,0.8401320491036647,1,0.0092639208386406,1.0,0.007066,0.0879322801692995,0.6744297679116691
ENSG00000125868,-0.0013669582270639594,0.06825166443095292,0.9840197741165883,0.9840208739048054,0.9840208751621888,True,0.9984764893659488,-1,0.2607738768544551,1.0,0.2983,0.881115297211757,0.9789994515528094
ENSG00000125834,0.10744996612844479,0.07213545509286602,0.13472654361776232,0.1363404123795729,0.13620460243382887,True,0.8557643251328659,1,0.0311689228291657,1.0,0.02764,0.2289144277139307,0.7854137152934629
ENSG00000198646,0.03774694524145382,0.07185173113513409,0.5985727660880197,0.5993434039245589,0.599343245655189,True,0.9541791251364381,1,0.0559477584109352,1.0,0.06997,0.3535116162209594,0.8482394885345342
ENSG00000172296,0.05464986787581508,0.07207876298472479,0.4482584303464551,0.4483333391261708,0.44827615587675074,True,0.939819521559102,1,0.05163294822979,1.0,0.06026,0.3336591658520854,0.8372768276901292
ENSG00000131069,0.06961894725699766,0.06852143319753408,0.303055510726583,0.30962124770415755,0.30938673669118083,True,0.8995572553655523,1,0.0991599494290976,1.0,0.1222,0.5224286939282652,0.8982086730536861
ENSG00000078804,-0.02028169668361438,0.06733790058899773,0.7633809945742609,0.7632674134885997,0.7632630049337017,True,0.9681839554387975,-1,0.1007458115475435,-1.0,0.08457,0.5277611805970485,0.89991151226189
ENSG00000101384,-0.015899726619821995,0.06898403114772031,0.8176314350435586,0.8177155690181641,0.8177159784006158,True,0.9778697331344414,-1,0.2422733437859026,1.0,0.2183,0.8559403601490996,0.9751947780839184
ENSG00000089057,0.12658503667422122,0.06819917251051129,0.0640771526436682,0.06343815109695064,0.06332316235258546,True,0.8401320491036647,1,0.0020444351096736,1.0,0.002558,0.0255024362439093,0.5830580917965568
ENSG00000089123,0.11869599989624353,0.07351785706934656,0.10591495505685383,0.10641483173972444,0.10632709888523319,True,0.8401320491036647,1,0.0046830178231958,1.0,0.005906,0.050564873587816,0.6254076470071982
ENSG00000132792,0.0888070721761175,0.07065870022440093,0.20962998199408306,0.20880957236520264,0.20884660178036082,True,0.8857629631807759,1,0.0102369824291642,1.0,0.01228,0.0953997615005962,0.6837777905555236
ENSG00000149639,0.17738779340301486,0.0746871467477466,0.016499470164511327,0.017545245759153606,0.017419769705458166,True,0.8370614233795487,1,0.0001384517522508,1.0,0.0001847,0.0027574931062672,0.4063827104583182
ENSG00000101445,0.10374366392820467,0.06844081414288626,0.13241426251959879,0.12956594870758947,0.12927551448436475,True,0.8527228803186045,1,0.03167843064583,1.0,0.02585,0.2318044204889487,0.7883131759984795
ENSG00000149633,0.15996410953845708,0.067244567209012,0.02425272940158518,0.017367182103229267,0.017630007365915672,True,0.8370614233795487,1,0.00017346690303,1.0,0.0002284,0.0032774918062704,0.4157773897600654
ENSG00000101452,0.12780894783719904,0.0716449626613296,0.07218310843428787,0.07443651572341028,0.07438091635238701,True,0.8401320491036647,1,0.0111388119395235,1.0,0.01401,0.1021297446756383,0.6900137026283258
ENSG00000124191,0.047159829890391976,0.06796497319668127,0.4897497596705085,0.4877547513806614,0.4877128053241707,True,0.9475424247859715,1,0.0720263215979243,1.0,0.05955,0.4221989445026387,0.8670569688318727
ENSG00000064655,0.059236339670890814,0.06880221048024801,0.385370958637121,0.3892569636061004,0.38915639797646406,True,0.9291018155873598,1,0.1942183486787734,1.0,0.2229,0.7744930637673406,0.9595677908965372
ENSG00000062598,0.07496298458002244,0.07154725118903921,0.29460180739602526,0.2947579774170001,0.29475877926351696,True,0.8987182006262193,1,0.1347203891781967,1.0,0.1179,0.6330609173477066,0.9283084364404476
ENSG00000198959,0.12508519740490762,0.07417142243802474,0.09140826853316157,0.09171226644530357,0.09163461491357505,True,0.8401320491036647,1,0.0076627404494,1.0,0.009737,0.075369811575471,0.6601019787773111
ENSG00000158480,0.10917765059547357,0.0709568764157304,0.12286700860891808,0.12389027205047216,0.1238478571816563,True,0.8443980559022343,1,0.0379513097573855,1.0,0.0496,0.266079334801663,0.8061902658007515
ENSG00000101447,0.04460579249653576,0.06928977003085442,0.5195259153027443,0.519732852827001,0.5197280711534932,True,0.9504519728287284,1,0.031091962712504,1.0,0.02413,0.2284769288076779,0.7854137152934629
