Gene,cox_beta,cox_se,cox_p,cox_p_wald,cox_p_score,cox_converged,cox_q,cox_direction,p_ours,minp_direction,p_hpa,p_cal,minp_q
ENSG00000114374,0.2761727989932557,0.23395148312552747,0.2590505917690463,0.23781317959089918,0.23046249023590104,True,0.6298943301328678,1,0.0499966385197597,1,0.05394,0.318239204401989,0.7625182920961594
ENSG00000198692,0.27315008561192816,0.22972715829027548,0.25209297717632506,0.23443196837514765,0.2271005608309772,True,0.626229391392612,1,0.0560537944849213,1,0.06163,0.3455366361584096,0.7771269312597842
ENSG00000012817,0.2851421109448686,0.2348208016711595,0.24441523904210655,0.22463446748600757,0.21713469022233403,True,0.6216443620205667,1,0.0246872084633877,1,0.02703,0.1832495418761453,0.6819024221419924
ENSG00000129824,0.2952533392702851,0.2285940025657414,0.21342625008818805,0.19649369486953916,0.18846339655007674,True,0.5947368185431424,1,0.0109286158157928,1,0.01302,0.094892262769343,0.6200035950219207
ENSG00000067646,0.3356196708783272,0.2336008921834323,0.17169724391747457,0.15079684320311634,0.14200268821896905,True,0.5634784237860408,1,0.0540684122289007,1,0.05831,0.3366741583146042,0.7716205901792937
ENSG00000067048,0.3013220743425458,0.22966831635345974,0.20805884709673467,0.18952418449521422,0.1813757827009548,True,0.591434571694725,1,0.013925792968516,1,0.017,0.11520221199447,0.6369770304387797
ENSG00000183878,0.26166204872401,0.23551269242509892,0.2865325922601688,0.26655473812583647,0.2599782344413988,True,0.6440791345834729,1,0.1353025025437781,1,0.155,0.6304934237664406,0.8846093127609715
ENSG00000101282,-0.35256875787632624,0.2492123331798475,0.16504144699728526,0.1571469760546164,0.15184751251338535,True,0.5578805520085774,-1,0.009924384534016,-1,0.01245,0.0877522806192984,0.6051468137560154
ENSG00000089012,-0.34676339570246834,0.327627288344424,0.25798314248871496,0.28986940047687954,0.2859498492167126,True,0.629150432423729,-1,0.081305934714092,-1,0.08754,0.4488888777778055,0.8195376600166095
ENSG00000171984,0.3671648679417885,0.26675717662948145,0.16354443099710708,0.16869749156895414,0.17104217824352366,True,0.556205352589218,1,0.0189781244426613,1,0.0281,0.1481996295009262,0.6628099002720172
ENSG00000125827,0.5419059125329287,0.2818690996781146,0.04699472370973416,0.05453726858478601,0.0579566716236071,True,0.46240555223974417,1,0.0607048404984093,1,0.05876,0.3656615858460353,0.7810759483233795
ENSG00000149346,0.5786914488642008,0.2621980001969402,0.02731304923193394,0.027308607552971584,0.02952970257342318,True,0.4395694638067747,1,0.0002080545073263,1,0.0004196,0.0041299896750258,0.3908234347061191
ENSG00000125845,0.3282176265911639,0.20442047242246777,0.12235600634581094,0.10836170064304734,0.10624154923079397,True,0.521961579477926,1,0.0052983468270531,1,0.003913,0.0530748673128317,0.5591889491472726
ENSG00000125898,-0.13659419653276167,0.26240710666422556,0.6104329860288125,0.6026851284724134,0.6027517471627768,True,0.8285455374785317,-1,0.0698602052613708,-1,0.07049,0.4032839917900205,0.7959680151123131
ENSG00000132640,0.27605034261679506,0.26359387985718213,0.28600808151043533,0.2949814004516856,0.29615093689853017,True,0.6439567307254858,1,0.0794355367781624,1,0.09685,0.4417738955652611,0.8160414980518435
ENSG00000089063,0.5790446367394905,0.27774754846728167,0.03426727199770836,0.037088587479220544,0.042748993403084724,True,0.4501837147462218,1,0.0029566674145117,1,0.002369,0.033122417193957,0.5258405083153959
ENSG00000125851,0.09425380072775033,0.2693481113582939,0.723421567162125,0.7263889579427403,0.7262760116960219,True,0.88444016497581,1,0.2369823676566211,1,0.2355,0.8415478961302597,0.9517603282273476
ENSG00000088876,0.899243474781988,0.37165126515330926,0.007513143329254033,0.01553803929716242,0.01834215574200253,True,0.3962166252828738,1,0.0212912610096825,1,0.02883,0.162727093182267,0.6711524729912604
ENSG00000101230,0.3814051282887807,0.23714254768109763,0.11573106147858557,0.10776139633664594,0.10836495761166015,True,0.521961579477926,1,0.035903051772979,1,0.05106,0.2470943822640443,0.7200112900206799
ENSG00000170367,-0.09190105137352357,0.2459151744503654,0.704286730338531,0.7086198076767293,0.708357832387952,True,0.8762964504003212,-1,0.055592042090417,-1,0.07939,0.3433891415271461,0.776124047150697
ENSG00000284776,0.05509929066133885,0.24584980956465297,0.8177466385223752,0.8226657302991174,0.8225915919177816,True,0.9259250422185201,1,0.1122982685052723,-1,0.09919,0.5596936007659981,0.8635254687344754
ENSG00000101463,0.7227737184614473,0.18490688631162944,0.00027722942493282047,9.273561481053569e-05,2.5197484141676323e-05,True,0.25318439281031385,1,1.021400592186696e-07,1,2.243e-07,1.4999962500093747e-05,0.1027422431443921
ENSG00000088930,0.5044856508824338,0.3337627587918679,0.09406244067822284,0.1306586364701813,0.12971159808556532,True,0.5099174415714186,1,0.0221430196939919,1,0.0196,0.1678720803197992,0.6746991346284446
ENSG00000125870,0.09606539580981467,0.27152173585423445,0.7185475793413767,0.7234859975723038,0.7239078131919677,True,0.8820932683047578,1,0.0717800643088337,-1,0.07013,0.4110064724838188,0.8000773760491046
ENSG00000077984,-0.00836405927797241,0.2665692918430327,0.9749560763070985,0.9749691389260899,0.9749690732917988,True,0.9905750418549982,-1,0.2915293752668441,-1,0.3303,0.9101427246431883,0.972593984915256
ENSG00000101474,0.40825814291180684,0.25739115874922686,0.11678704805585081,0.11270779239312984,0.11999505109267013,True,0.521961579477926,1,0.0186701286407117,1,0.02968,0.1462046344884137,0.6599200289478684
ENSG00000125864,0.46722947091611616,0.19050714656597173,0.026571174341483553,0.014184524592938539,0.012185904812651166,True,0.4395694638067747,1,0.0087072103582549,1,0.01538,0.0789973025067437,0.600497924711927
ENSG00000149435,0.14318439776322625,0.22085679211361414,0.5280605488630855,0.5167823275438865,0.5164384202761816,True,0.7827203482877524,1,0.3430018280088949,1,0.385,0.952632618418454,0.9854529918911932
ENSG00000170369,0.08066261628729929,0.22778038127425096,0.727201251648943,0.7232455731621847,0.7231683771847466,True,0.8866871336305181,1,0.4232160094049052,-1,0.4456,0.9866050334874162,0.9953971390296152
ENSG00000125868,0.4154194962573133,0.26535223070923164,0.1121502397696004,0.11745637690007997,0.12097492491143672,True,0.521961579477926,1,0.1211239468454895,1,0.1328,0.5878810302974242,0.8734687889419105
ENSG00000125834,0.5204203132554754,0.2764515592468455,0.05496836595581612,0.05976803575215249,0.06371419911233374,True,0.47120301192022346,1,0.0234522446849862,1,0.02411,0.1758170604573488,0.6793013570739148
ENSG00000198646,0.4525102803261222,0.30342945720827175,0.10750344503598944,0.13587761964471226,0.14069408756804996,True,0.521148342449771,1,0.0515274060916299,1,0.0516,0.3251616870957822,0.7679479726630363
ENSG00000172296,0.12437948071519464,0.26088387369645905,0.6320445250453964,0.633531707968982,0.6335867140712197,True,0.8407562833326492,1,0.3962077559635698,1,0.4113,0.9787025532436168,0.993654729603634
ENSG00000131069,0.4108639001308441,0.3222564932895596,0.16582319767210385,0.20232366231968207,0.19659554220273032,True,0.5582727905898626,1,0.0082130650667684,1,0.007473,0.0753423116442209,0.5897318746999937
ENSG00000078804,0.4588851754004168,0.2373770744444036,0.05632611688575691,0.05321788611186571,0.05200084407264965,True,0.4721315809408711,1,0.0028379141916633,1,0.001429,0.0321449196377009,0.5258405083153959
ENSG00000101384,0.015921881691181528,0.2512530487173218,0.9494564040721801,0.949471951834726,0.9494721438055452,True,0.9812818733242105,1,0.3002617260441109,1,0.3012,0.9187902030244924,0.9759304866295484
